,w_v_mean,w_y_mean,cv_mean,cy_mean,tv_0_mean,ty_0_mean,r_mean,S_rate_ini_mean,Rcv_rate_ini_mean,Rcy_rate_ini_mean,Rv_rate_ini_mean,Ry_rate_ini_mean,R_rate_ini_mean,w_v_std,w_y_std,cv_std,cy_std,tv_0_std,ty_0_std,r_std,S_rate_ini_std,Rcv_rate_ini_std,Rcy_rate_ini_std,Rv_rate_ini_std,Ry_rate_ini_std,R_rate_ini_std,w_v_neff,w_y_neff,cv_neff,cy_neff,tv_0_neff,ty_0_neff,r_neff,S_rate_ini_neff,Rcv_rate_ini_neff,Rcy_rate_ini_neff,Rv_rate_ini_neff,Ry_rate_ini_neff,R_rate_ini_neff,w_v_rhat,w_y_rhat,cv_rhat,cy_rhat,tv_0_rhat,ty_0_rhat,r_rhat,S_rate_ini_rhat,Rcv_rate_ini_rhat,Rcy_rate_ini_rhat,Rv_rate_ini_rhat,Ry_rate_ini_rhat,R_rate_ini_rhat,bv_log_likelihood_mean,bv_log_likelihood_std,by_log_likelihood_mean,by_log_likelihood_std,runtime,bv_rmse,by_rmse,bv_mape,by_mape,bv_mae,by_mae,bv_corr,by_corr,bv_r2,by_r2,file_num,log_likelihood_sum,log_likelihood_std,neff_mean,rhat_mean,mae,mape,rmse,S_rate_ini_adjust_mean,Rcv_rate_ini_adjust_mean,Rcy_rate_ini_adjust_mean,Rv_rate_ini_adjust_mean,Ry_rate_ini_adjust_mean,R_rate_ini_adjust_mean,Iv_rate_ini_adjust_mean,Iy_rate_ini_adjust_mean,Jv_rate_ini_adjust_mean,Jy_rate_ini_adjust_mean
228,0.117,0.303,0.021,0.553,14.544,14.064,0.384,0.766,0.011,0.027,0.248,0.21,0.166,0.003,0.005,0.01,0.02,0.13,0.048,0.004,0.019,0.001,0.011,0.015,0.015,0.011,1228.0,1182.0,934.0,1160.0,1166.0,1160.0,1244.0,927.0,842.0,258.0,785.0,622.0,671.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,-1969.084343698655,35.289454155996154,-3951.984513589814,35.15630548439854,0.5506640171342426,40.59914838605857,87.74229757827023,1942729251022568.8,0.5659577401797269,23.47712418300653,40.85294117647059,0.7929740554450335,0.7249469900201732,-1.967962829890605,0.5004105797077962,2521,-5921.068857288469,70.4457596403947,936.8461538461538,1.0007692307692309,64.33006535947712,1942729251022569.2,128.34144596432878,0.5363995406291141,0.007702865465953335,0.01890703341643091,0.17366460323240246,0.14705470435001822,0.11624324248620488,7.002604969048487e-06,7.002604969048487e-06,7.002604969048487e-06,7.002604969048487e-06
229,0.118,0.308,0.139,0.561,12.59,14.152,0.381,0.787,0.011,0.034,0.365,0.326,0.106,0.004,0.005,0.021,0.02,0.128,0.049,0.004,0.016,0.001,0.012,0.013,0.015,0.004,852.0,1075.0,818.0,916.0,871.0,878.0,962.0,711.0,496.0,216.0,502.0,365.0,367.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,-1936.047297234025,33.62943897991885,-3903.651389206504,35.805921489518774,0.2553026654322942,41.27282493883079,87.07037383634,1883858667658248.0,0.5526915864094174,24.30392156862745,40.05555555555556,0.8196015888158927,0.7311592880465485,-2.067277018803816,0.5080329163283546,306,-5839.698686440529,69.43536046943763,694.5384615384615,1.0007692307692309,64.359477124183,1883858667658248.5,128.34319877517078,0.48310661493885965,0.0067524431567057884,0.020871187938908804,0.2240583411088739,0.20011786082600794,0.06506899769189214,6.138584687914354e-06,6.138584687914354e-06,6.138584687914354e-06,6.138584687914354e-06
230,0.132,0.326,0.014,0.511,13.796,14.27,0.364,0.898,0.011,0.052,0.487,0.423,0.102,0.004,0.005,0.004,0.02,0.117,0.051,0.004,0.002,0.001,0.013,0.009,0.014,0.002,790.0,1223.0,929.0,941.0,1067.0,923.0,1389.0,536.0,579.0,737.0,793.0,711.0,340.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.01,-1807.5301494117573,31.83629454845692,-4097.377570652451,36.44849113769156,0.8434981595145331,40.732849552661285,87.64342120801625,1530635167472327.0,0.5756922461334553,22.50653594771242,40.5359477124183,0.8167607918120098,0.7275340844786821,-1.987543215825057,0.5015359150798295,2666,-5904.907720064209,68.28478568614848,842.9230769230769,1.0015384615384615,63.04248366013071,1530635167472327.5,128.37627076067753,0.4551352228033897,0.005575153063293191,0.026355269026476905,0.2468272310748895,0.21438997688845637,0.051696873859627776,5.068320966630175e-06,5.068320966630175e-06,5.068320966630175e-06,5.068320966630175e-06
231,0.118,0.277,0.013,0.189,12.343,13.602,0.391,0.896,0.011,0.073,0.263,0.169,0.196,0.004,0.004,0.002,0.02,0.125,0.051,0.004,0.004,0.001,0.012,0.015,0.015,0.009,1162.0,935.0,755.0,1083.0,866.0,935.0,1323.0,288.0,834.0,518.0,538.0,497.0,694.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,-2042.88736449812,34.745175187536105,-3634.810836634383,33.87187920926,0.2300172453456455,44.264726510754535,84.26971947808437,1942729251022568.5,0.5743465718048052,25.26143790849673,39.7124183006536,0.8014304897265297,0.7643006056443831,-2.5280942669197657,0.5391725673273767,4911,-5677.6982011325035,68.6170543967961,802.1538461538462,1.0015384615384615,64.97385620915034,1942729251022569.0,128.5344459888389,0.5572000696500088,0.006840625855078232,0.045396880674610084,0.1635531454441432,0.10509688813711103,0.12188751523593942,6.218750777343848e-06,6.218750777343848e-06,6.218750777343848e-06,6.218750777343848e-06
232,0.13,0.319,0.013,0.487,12.467,14.149,0.378,0.78,0.011,0.012,0.392,0.373,0.101,0.004,0.005,0.003,0.02,0.121,0.046,0.004,0.014,0.001,0.002,0.012,0.012,0.001,970.0,1328.0,743.0,1159.0,849.0,812.0,1285.0,577.0,511.0,394.0,624.0,680.0,727.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1957.465597113128,35.08161054791654,-3866.95088110524,34.65730044946737,0.4814372236861123,43.08270280571719,85.49016684655014,1618941042518807.5,0.5570798360863389,24.5718954248366,39.9281045751634,0.8177136148671201,0.743116361894017,-2.342185048882169,0.5257279217198827,1248,-5824.416478218368,69.73891099738391,819.9230769230769,1.0007692307692309,64.5,1618941042518808.0,128.57286965226734,0.4673345156497148,0.006590614964290849,0.007189761779226382,0.23486555145472846,0.22348176197095335,0.06051382830848871,5.991468149355318e-06,5.991468149355318e-06,5.991468149355318e-06,5.991468149355318e-06
233,0.121,0.29,0.306,0.655,13.794,13.697,0.38,0.898,0.011,0.096,0.398,0.261,0.138,0.004,0.005,0.02,0.021,0.122,0.049,0.004,0.002,0.001,0.003,0.015,0.014,0.009,896.0,976.0,1000.0,1158.0,1092.0,942.0,1154.0,856.0,605.0,288.0,409.0,412.0,362.0,1.01,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1926.6739005512648,32.287442075644,-3986.2364940990633,31.35837150685939,0.1670508693324195,40.274547988602855,88.31312199407215,1824988084293928.5,0.5849759196835619,23.73856209150327,41.66993464052288,0.7989829749052795,0.7252399535104441,-1.9206933362132343,0.4938890846807977,3946,-5912.910394650328,63.64581358250339,780.7692307692307,1.0015384615384615,65.40849673202615,1824988084293929.0,128.587669982675,0.4983241215511309,0.006104193025682004,0.05327295731504295,0.2208608022019489,0.14483585270027302,0.07657987614037425,5.549266386983641e-06,5.549266386983641e-06,5.549266386983641e-06,5.549266386983641e-06
234,0.105,0.274,0.013,0.847,12.133,13.662,0.454,0.503,0.01,0.016,0.183,0.216,0.116,0.003,0.005,0.003,0.02,0.09,0.052,0.004,0.016,0.0,0.006,0.014,0.016,0.008,807.0,845.0,679.0,758.0,725.0,982.0,947.0,573.0,885.0,135.0,443.0,444.0,189.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.02,1.0,1.0,1.01,-2531.135336558382,37.21654004304048,-3882.359321621421,43.41090856254397,0.4774301431576411,47.00484956207116,81.62183643490592,2649176251394412.0,0.5653796762370477,30.17320261437909,38.72549019607843,0.8145680762588592,0.8164871252168606,-2.9784137213446367,0.567677387584888,2319,-6413.494658179803,80.62744860558445,647.0769230769231,1.003076923076923,68.89869281045752,2649176251394412.5,128.62668599697707,0.48178230719129533,0.00957817708133788,0.015325083330140607,0.1752806405884832,0.2068886249568982,0.1111068541435194,9.57817708133788e-06,9.57817708133788e-06,9.57817708133788e-06,9.57817708133788e-06
235,0.122,0.28,0.018,0.542,12.782,13.623,0.391,0.697,0.011,0.029,0.207,0.158,0.156,0.004,0.005,0.007,0.02,0.125,0.051,0.004,0.02,0.001,0.011,0.015,0.015,0.011,970.0,791.0,395.0,904.0,838.0,708.0,1172.0,521.0,833.0,218.0,344.0,256.0,259.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,-2030.6279247320508,35.05356613175036,-3722.011465195183,33.017078436426,0.2440823670228322,43.23722373534024,85.40082349482803,1854423375976088.5,0.5821908141799971,25.26143790849673,40.54248366013072,0.8202016301124899,0.7517006961048025,-2.3662022825986124,0.5267187003608211,548,-5752.639389927233,68.07064456817636,631.4615384615385,1.0007692307692309,65.80392156862746,1854423375976089.0,128.63804723016827,0.5540364376331437,0.008743760134812885,0.023051731264506697,0.16454166799147882,0.12559219102731234,0.12400241645734636,7.948872849829895e-06,7.948872849829895e-06,7.948872849829895e-06,7.948872849829895e-06
236,0.128,0.313,0.149,0.432,13.525,13.845,0.378,0.733,0.011,0.082,0.348,0.251,0.103,0.004,0.005,0.019,0.02,0.124,0.049,0.004,0.016,0.001,0.012,0.013,0.014,0.003,862.0,932.0,1187.0,833.0,1005.0,848.0,1175.0,669.0,547.0,95.0,611.0,532.0,274.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.03,1.0,1.01,1.02,-1917.6442427828863,33.93763134953406,-3928.561523834192,34.65938084899423,0.2274961051013734,42.46709606702598,86.17507639015861,1648376334200967.5,0.5860632688713692,23.94117647058824,41.39869281045752,0.8109065382299948,0.737401879179514,-2.2473547830589813,0.5180981627422112,4473,-5846.205766617079,68.59701219852829,736.1538461538462,1.0046153846153845,65.33986928104576,1648376334200968.0,128.64217245718459,0.47969948430669357,0.007198764430250517,0.0536635166618675,0.22774272924792546,0.16426271563571637,0.06740661239234576,6.544331300227744e-06,6.544331300227744e-06,6.544331300227744e-06,6.544331300227744e-06
237,0.133,0.318,0.044,0.755,12.432,14.028,0.372,0.896,0.01,0.096,0.391,0.276,0.155,0.004,0.005,0.018,0.02,0.115,0.05,0.004,0.004,0.001,0.003,0.013,0.012,0.008,986.0,923.0,515.0,1002.0,867.0,1045.0,1094.0,637.0,687.0,436.0,914.0,882.0,787.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.01,-1943.6068082958548,35.489895313946924,-3889.629033894111,36.438101407173775,0.2289597340424855,43.3005909482837,85.36944892909592,1589505750836647.2,0.5639850783881758,24.37908496732026,40.20588235294117,0.8128238151886117,0.7461459018429444,-2.3760763284582698,0.5270663847747378,3291,-5833.235842189966,71.9279967211207,828.8461538461538,1.0023076923076923,64.58496732026143,1589505750836647.8,128.67003987737962,0.4912172978662748,0.005482335913686103,0.05263042477138659,0.21435933422512662,0.15131247121773644,0.0849762066621346,5.482335913686104e-06,5.482335913686104e-06,5.482335913686104e-06,5.482335913686104e-06
238,0.126,0.324,0.141,0.705,13.972,14.172,0.373,0.608,0.01,0.093,0.27,0.169,0.101,0.004,0.005,0.021,0.02,0.122,0.049,0.004,0.014,0.0,0.006,0.012,0.012,0.001,813.0,921.0,910.0,892.0,630.0,1070.0,768.0,852.0,524.0,211.0,743.0,649.0,535.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,-1892.18830193163,32.44340533314091,-4063.670015339658,35.39576448175225,0.6614767821629842,40.85407636400015,87.84184391554894,1648376334200967.5,0.5724601546991134,23.254901960784316,41.08496732026144,0.8007396508570529,0.723247431512511,-2.0053523932948147,0.4992763375072272,1209,-5955.858317271288,67.83916981489315,732.1538461538462,1.0015384615384615,64.33986928104576,1648376334200968.0,128.69592027954909,0.48599565161785396,0.007993349533188388,0.074338150658652,0.21582043739608647,0.13508760711088377,0.08073283028520271,7.993349533188388e-06,7.993349533188388e-06,7.993349533188388e-06,7.993349533188388e-06
239,0.129,0.311,0.196,0.379,13.073,14.001,0.367,0.864,0.011,0.092,0.442,0.333,0.102,0.004,0.005,0.019,0.019,0.119,0.047,0.004,0.015,0.001,0.007,0.013,0.012,0.001,982.0,1007.0,886.0,979.0,1141.0,854.0,853.0,144.0,907.0,135.0,252.0,229.0,481.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.01,1.0,1.0,1.0,-1837.7929512795056,32.432599044298144,-4009.059296983464,36.166889270340526,0.3935622292757034,41.54676867011567,87.15239076288312,1589505750836647.2,0.5621143498870621,23.169934640522875,40.55555555555556,0.8129192186277209,0.7343090500619559,-2.1081295595551106,0.5071056518575705,409,-5846.85224826297,68.59948831463868,680.7692307692307,1.0015384615384615,63.72549019607843,1589505750836647.8,128.69915943299878,0.46853647426303113,0.005965163445478406,0.049890457907637575,0.2396911129910414,0.18058176612220994,0.055313333767163395,5.422875859525824e-06,5.422875859525824e-06,5.422875859525824e-06,5.422875859525824e-06
240,0.116,0.277,0.053,0.679,13.759,13.721,0.387,0.832,0.011,0.097,0.396,0.26,0.101,0.003,0.004,0.018,0.02,0.126,0.05,0.004,0.015,0.001,0.002,0.011,0.01,0.001,1133.0,843.0,580.0,958.0,1067.0,880.0,1136.0,567.0,447.0,256.0,660.0,669.0,470.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.01,1.0,1.0,-1981.375450927272,33.5553722616343,-3871.99411713876,32.030345022530575,0.4439395767450332,41.01611750793627,87.72249955458733,1972164542704728.8,0.5693530198832751,24.2124183006536,40.83986928104575,0.8026805729351113,0.7336107764123067,-2.0292401699141704,0.5006360072966913,47,-5853.369568066032,65.58571728416487,743.5384615384615,1.0015384615384615,65.05228758169935,1972164542704729.2,128.7386170625236,0.4902654032904351,0.0064818743223495024,0.05715834629708198,0.23334747560458213,0.15320793852826098,0.05951539150520908,5.892613020317731e-06,5.892613020317731e-06,5.892613020317731e-06,5.892613020317731e-06
241,0.136,0.353,0.141,0.672,13.792,14.353,0.362,0.886,0.011,0.03,0.21,0.187,0.264,0.004,0.006,0.021,0.019,0.121,0.049,0.004,0.01,0.001,0.012,0.015,0.016,0.01,918.0,1092.0,1056.0,1012.0,1082.0,1136.0,1114.0,491.0,814.0,333.0,832.0,370.0,662.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.01,1.01,1.0,1.0,-1827.832083169102,34.04825374873603,-4157.108164540865,39.82312879973789,0.7148336131705179,41.56939626555037,87.23064985720217,1471764584108006.8,0.599393528095464,22.74836601307189,41.490196078431374,0.8173010428953015,0.7264663872741481,-2.111516039526644,0.5062200586202934,1034,-5984.940247709967,73.87138254847392,839.3846153846154,1.0023076923076923,64.23856209150327,1471764584108007.2,128.80004612275252,0.5579204554041459,0.006926777663031157,0.018891211808266792,0.13223848265786756,0.11775522027152968,0.16624266391274778,6.297070602755598e-06,6.297070602755598e-06,6.297070602755598e-06,6.297070602755598e-06
242,0.127,0.297,0.018,0.187,14.902,13.869,0.384,0.895,0.011,0.014,0.171,0.134,0.269,0.004,0.005,0.007,0.02,0.124,0.052,0.004,0.005,0.001,0.004,0.014,0.013,0.008,914.0,943.0,706.0,1041.0,1024.0,679.0,1084.0,438.0,672.0,233.0,372.0,257.0,372.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.01,1.02,-1964.445978218667,33.44403702893514,-3904.558934770852,30.53595640921984,0.2548085057735443,41.88792235496631,86.94334606418482,1766117500929608.0,0.5801500383720256,23.55555555555556,41.1797385620915,0.7898574361878874,0.7329296330943816,-2.1593828011746674,0.509467339857316,421,-5869.004912989519,63.97999343815498,671.9230769230769,1.0038461538461538,64.73529411764706,1766117500929608.5,128.83126841915112,0.599046879601617,0.007362587347058979,0.009370565714438702,0.11445476694064415,0.08968970040962758,0.18004872694171506,6.693261224599073e-06,6.693261224599073e-06,6.693261224599073e-06,6.693261224599073e-06
243,0.136,0.341,0.013,0.694,12.351,14.265,0.373,0.773,0.011,0.012,0.414,0.402,0.1,0.004,0.006,0.003,0.019,0.12,0.046,0.004,0.014,0.001,0.002,0.012,0.012,0.0,634.0,866.0,308.0,826.0,725.0,811.0,777.0,735.0,284.0,81.0,900.0,855.0,483.0,1.01,1.01,1.01,1.0,1.0,1.0,1.01,1.0,1.01,1.02,1.0,1.0,1.0,-1959.2660011626888,36.14732029654196,-3945.814181815088,37.074872858215606,0.203917847805553,43.450238234264944,85.42517652491989,1589505750836647.2,0.5891563154308133,24.565359477124183,40.49673202614379,0.8149802766277214,0.7404014983907478,-2.3994521611027806,0.5264487386292469,1986,-5905.0801829777765,73.22219315475758,637.3076923076923,1.0053846153846153,65.06209150326796,1589505750836647.8,128.87541475918482,0.45150814233312303,0.006425083526085838,0.007009182028457278,0.2418167799817761,0.23480759795331882,0.058409850237143984,5.840985023714399e-06,5.840985023714399e-06,5.840985023714399e-06,5.840985023714399e-06
244,0.146,0.339,0.171,0.76,13.613,13.986,0.359,0.784,0.011,0.043,0.168,0.114,0.249,0.005,0.006,0.02,0.021,0.125,0.047,0.004,0.019,0.001,0.014,0.014,0.009,0.011,825.0,795.0,661.0,927.0,823.0,895.0,625.0,260.0,698.0,242.0,297.0,169.0,601.0,1.0,1.0,1.0,1.01,1.02,1.0,1.0,1.01,1.0,1.0,1.0,1.02,1.01,-1850.5500346058889,34.48090168479706,-4103.832277399207,35.7599934639572,0.2679620786507924,42.98365702498835,85.89773901929811,1295152834015045.8,0.6171589346358948,23.091503267973856,41.64052287581699,0.815156875999023,0.7398812493372996,-2.3268355562570697,0.521194982197182,3000,-5954.382312005096,70.24089514875426,601.3846153846154,1.0053846153846153,64.73202614379085,1295152834015046.2,128.88139604428648,0.5726640565651843,0.008034827324256411,0.03140887044936597,0.12271372640682521,0.08327002863320282,0.18187927306725876,7.304388476596739e-06,7.304388476596739e-06,7.304388476596739e-06,7.304388476596739e-06
245,0.124,0.293,0.019,0.687,12.346,13.845,0.385,0.6,0.01,0.072,0.236,0.152,0.103,0.004,0.005,0.008,0.02,0.127,0.05,0.004,0.016,0.0,0.013,0.013,0.015,0.003,721.0,718.0,1045.0,886.0,636.0,695.0,1173.0,395.0,466.0,238.0,320.0,317.0,224.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.01,1.0,-2021.6604639232644,35.04463417124601,-3742.984405671009,34.1777528804879,0.2311768286095725,43.75738966536735,85.12857442132187,1766117500929608.0,0.5670056142477605,25.11764705882353,39.88562091503268,0.8142955255392227,0.7518108566155023,-2.44768375638805,0.5297314351130666,4924,-5764.644869594274,69.2223870517339,602.6153846153846,1.0015384615384615,65.00326797385621,1766117500929608.5,128.88596408668923,0.5114915092409467,0.00852485848734911,0.06137898110891359,0.201186660301439,0.1295778490077065,0.08780604241969583,8.524858487349112e-06,8.524858487349112e-06,8.524858487349112e-06,8.524858487349112e-06
246,0.131,0.303,0.127,0.414,13.238,13.746,0.379,0.65,0.01,0.063,0.291,0.21,0.101,0.004,0.005,0.02,0.019,0.121,0.051,0.004,0.016,0.0,0.012,0.013,0.015,0.001,854.0,734.0,885.0,883.0,1093.0,940.0,1307.0,452.0,625.0,263.0,466.0,296.0,530.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1946.08610430439,35.563961538575754,-3876.251685417027,36.73506468262664,0.144242604109976,43.28500321436945,85.6920787059176,1589505750836647.2,0.5866723109735706,24.254901960784316,41.14705882352941,0.8128539716468948,0.7440938707129883,-2.373646065681131,0.5234849914339486,4936,-5822.337789721417,72.2990262212024,717.5384615384615,1.0,65.40196078431373,1589505750836647.8,128.97708192028705,0.4905512286421542,0.0075469419791100644,0.04754573446839341,0.21961601159210287,0.15848578156131135,0.07622411398901166,7.546941979110066e-06,7.546941979110066e-06,7.546941979110066e-06,7.546941979110066e-06
247,0.138,0.326,0.158,0.276,13.398,14.118,0.36,0.536,0.01,0.056,0.215,0.157,0.101,0.004,0.006,0.02,0.02,0.123,0.049,0.004,0.016,0.0,0.013,0.013,0.015,0.001,1342.0,1076.0,1367.0,997.0,1353.0,1309.0,1311.0,287.0,861.0,186.0,312.0,211.0,700.0,1.01,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.02,1.0,1.01,1.0,-1805.3483403684768,34.57507511282376,-4061.699640366238,40.42065977727014,0.3648190677828259,42.42588693655021,86.61999120189861,1442329292425846.5,0.5832259096205847,22.709150326797385,40.57516339869281,0.8131635842294187,0.737238834360103,-2.241055518402984,0.5131092784254143,2139,-5867.047980734715,74.9957348900939,870.1538461538462,1.0038461538461538,63.28431372549019,1442329292425847.0,129.0458781384488,0.49858609912189306,0.009301979461229348,0.052091084982884346,0.19999255841643096,0.14604107754130077,0.09394999255841642,9.301979461229348e-06,9.301979461229348e-06,9.301979461229348e-06,9.301979461229348e-06
248,0.116,0.295,0.312,0.838,12.137,13.953,0.387,0.809,0.011,0.013,0.383,0.352,0.102,0.003,0.005,0.02,0.02,0.093,0.05,0.004,0.015,0.001,0.003,0.012,0.011,0.002,881.0,669.0,703.0,822.0,438.0,743.0,837.0,615.0,486.0,284.0,591.0,501.0,407.0,1.0,1.0,1.0,1.01,1.01,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,-2009.6226364090655,35.01007974838508,-3883.290747778759,33.150892753152114,0.1975865906476974,41.4634258868525,87.62452390479781,1972164542704728.8,0.5648664335129214,25.08496732026144,40.44117647058823,0.8154100627471236,0.727785988876117,-2.0956722561672114,0.5017508453350932,3111,-5892.913384187825,68.1609725015372,613.6153846153846,1.0023076923076923,65.52614379084967,1972164542704729.2,129.08794979165032,0.4844195348614404,0.006586668582788435,0.007784244688749969,0.2293358242916337,0.21077339464922992,0.06107638140403822,5.9878805298076695e-06,5.9878805298076695e-06,5.9878805298076695e-06,5.9878805298076695e-06
249,0.121,0.282,0.118,0.744,14.155,13.557,0.385,0.893,0.011,0.095,0.438,0.294,0.111,0.004,0.005,0.02,0.021,0.122,0.053,0.004,0.007,0.001,0.004,0.012,0.012,0.007,764.0,959.0,632.0,981.0,797.0,686.0,863.0,376.0,503.0,241.0,498.0,472.0,242.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,-1997.1166915480344,32.55827198010672,-3927.3001238432903,30.851528967296115,0.2356505941020117,41.39436512440175,87.74517471789837,1854423375976088.5,0.5912958078998559,24.091503267973856,41.98692810457516,0.7901021325680317,0.7311066090397604,-2.085368648121764,0.5003778153028252,3505,-5924.416815391325,63.40980094740283,616.4615384615385,1.0007692307692309,66.07843137254902,1854423375976089.0,129.1395398423001,0.48478860393911094,0.0059716401381077495,0.051573255738203296,0.23777985277192676,0.15960565460033438,0.06025927775726911,5.428763761916136e-06,5.428763761916136e-06,5.428763761916136e-06,5.428763761916136e-06
250,0.113,0.294,0.037,0.82,15.096,13.953,0.386,0.739,0.011,0.033,0.243,0.189,0.16,0.003,0.005,0.017,0.021,0.126,0.049,0.004,0.02,0.001,0.014,0.017,0.017,0.012,1060.0,1033.0,504.0,1194.0,1018.0,1151.0,1191.0,659.0,569.0,112.0,401.0,172.0,337.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.02,1.0,-2070.8390727757646,36.43729293447368,-3979.863301880902,33.04362114963697,0.5405291299025218,40.61021475544866,88.538348842105,2119341001115529.2,0.5716813562866682,23.58169934640523,41.209150326797385,0.7485906660973163,0.7198527521899858,-1.969581043604196,0.4913043018329643,1895,-6050.7023746566665,69.48091408411065,723.1538461538462,1.0015384615384615,64.79084967320262,2119341001115529.8,129.14856359755365,0.5374389108680474,0.007999767279497322,0.02399930183849197,0.1767221317198045,0.13745054689318129,0.11636025133814289,7.272515708633931e-06,7.272515708633931e-06,7.272515708633931e-06,7.272515708633931e-06
251,0.16,0.376,0.175,0.502,14.579,14.124,0.345,0.737,0.011,0.015,0.447,0.424,0.101,0.005,0.006,0.021,0.02,0.111,0.046,0.004,0.013,0.001,0.004,0.014,0.014,0.001,802.0,1034.0,742.0,926.0,1091.0,969.0,1150.0,1063.0,701.0,270.0,691.0,736.0,532.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.01,1.0,1.0,-1768.4752938107235,35.20258002127752,-4377.64272349352,40.99187093917828,0.2000222019354502,42.11604727308222,87.04532663439714,1118541083922085.2,0.6404150673783533,21.69281045751634,42.99346405228758,0.7966081600522957,0.7290418043833128,-2.1938890019619324,0.5083159202017133,3451,-6146.118017304243,76.1944509604558,823.6153846153846,1.0023076923076923,64.68627450980392,1118541083922085.9,129.16137390747937,0.4247740686093692,0.00633991147178163,0.00864533382515677,0.25763094798967173,0.24437476945776468,0.05821191442272225,5.763555883437847e-06,5.763555883437847e-06,5.763555883437847e-06,5.763555883437847e-06
252,0.121,0.308,0.143,0.758,14.099,14.148,0.381,0.814,0.011,0.094,0.414,0.296,0.101,0.003,0.005,0.021,0.02,0.118,0.05,0.004,0.015,0.001,0.005,0.012,0.012,0.001,1069.0,925.0,988.0,916.0,859.0,942.0,1131.0,545.0,526.0,149.0,519.0,444.0,733.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.03,1.0,1.01,1.0,-1954.1770853817168,32.79363110531813,-4020.143167648055,33.03675087577223,0.182798876232571,40.71750278049648,88.50573261592919,1824988084293928.0,0.5600073529012383,23.73202614379085,40.83660130718954,0.7923862970111571,0.7186570058492365,-1.9852924276597887,0.4916790248335076,161,-5974.320253029772,65.83038198109035,749.6923076923077,1.0038461538461538,64.56862745098039,1824988084293928.5,129.22323539642568,0.4705093523849159,0.006358234491688053,0.05433400383806155,0.23930082541444128,0.17109430995815125,0.058380153060044855,5.780213174261867e-06,5.780213174261867e-06,5.780213174261867e-06,5.780213174261867e-06
253,0.145,0.323,0.072,0.629,13.842,13.84,0.362,0.803,0.011,0.025,0.44,0.386,0.101,0.004,0.005,0.02,0.02,0.121,0.049,0.004,0.015,0.001,0.01,0.013,0.014,0.001,977.0,1209.0,697.0,1093.0,1035.0,997.0,974.0,662.0,754.0,215.0,588.0,547.0,702.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.02,1.0,1.01,1.0,-1854.4721837326729,34.15560515699569,-4083.125703530348,37.35642943594768,0.2311536229319042,42.78785637999141,86.45122165412236,1324588125697206.0,0.599627059270346,23.0718954248366,41.751633986928105,0.8135701577066415,0.7383557041890542,-2.296595555260181,0.515004736364778,881,-5937.59788726302,71.51203459294337,803.8461538461538,1.0023076923076923,64.82352941176471,1324588125697206.5,129.2390780341138,0.4546895880048017,0.006228624493216461,0.01415596475731014,0.24914497972865846,0.21856809585286857,0.05719009761953297,5.662385902924056e-06,5.662385902924056e-06,5.662385902924056e-06,5.662385902924056e-06
