,week_startdate,year_week,year_month,season,time,ILI%,ILI_total,total_patients,total_samples_phl,H1pdm09_phl,H3N2_phl,H3N2v_phl,A_unspecified_phl,B_unspecified_phl,Victoria_phl,Yamagata_phl,total_samples_cli,A_unspecified_cli,B_unspecified_cli,total_samples,A_unspecified,B_unspecified,H1pdm09_estimate,H3N2_estimate,H3N2v_estimate,Victoria_estimate,Yamagata_estimate,positive_samples,positive_rate,H1N1,H3N2,H3N2v,Victoria,Yamagata,H1N1_proporation,H3N2_proporation,H3N2v_proporation,Victoria_proporation,Yamagata_proporation,population,H1N1_IR,H3N2_IR,Victoria_IR,Yamagata_IR,H1N1_IR_rolling,H3N2_IR_rolling,Victoria_IR_rolling,Yamagata_IR_rolling,BV_antigenic_rate,BV_antigenic_transition,BY_antigenic_rate,BY_antigenic_transition
90,2017-06-25,2017-26,2017-M6,2016-2017,2017.5,0.0096160290061775,5596,581945,361,5,39,0,1,7,4,21,7498,94,96,7859,95,103,10.795454545454543,84.20454545454545,0.0,16.48,86.52,267,0.0339737880137422,15.795454545454543,123.20454545454544,0.0,20.48,107.52,0.0591590057882192,0.4614402451481103,0.0,0.0767041198501872,0.4026966292134831,324801865,6277.390102242058,48963.64279748805,8139.110458895488,42730.32990920131,7501.084658491831,50542.06859350139,17046.932409109337,58164.93710091524,0.5734150164660541,0,0.9717288362769544,0
91,2017-07-02,2017-27,2017-M7,2016-2017,2017.5192307692307,0.0095581808947648,5326,557219,295,10,29,0,0,4,7,7,7071,75,79,7366,75,83,19.23076923076923,55.76923076923077,0.0,41.5,41.5,211,0.0286451262557697,29.23076923076923,84.76923076923077,0.0,48.5,48.5,0.1385344513306598,0.4017499088589136,0.0,0.2298578199052132,0.2298578199052132,324985539,12326.727966112234,35747.511101725475,20452.63679640464,20452.63679640464,8642.47602328824,46673.02823250387,14943.522370363577,42612.4662098184,0.5734150164660541,0,0.9717288362769544,0
92,2017-07-09,2017-28,2017-M7,2016-2017,2017.5384615384612,0.0082759748167474,4961,599446,347,4,31,2,0,11,5,9,7394,92,68,7741,92,79,9.945945945945947,77.08108108108108,4.972972972972974,28.214285714285715,50.78571428571429,222,0.0286784653145588,13.945945945945947,108.08108108108108,6.972972972972974,33.214285714285715,59.78571428571429,0.0628195763330898,0.4868517165814463,0.0314097881665449,0.1496138996138996,0.2693050193050193,324985539,4845.449894631561,37552.2366833946,11540.139180112958,20772.25052420333,7401.902385747642,42881.93080566065,14019.92733575684,32224.770446907976,0.5734150164660541,0,0.9717288362769544,0
93,2017-07-16,2017-29,2017-M7,2016-2017,2017.5576923076924,0.0081188599731822,4747,584688,354,8,26,9,0,9,0,7,7178,87,45,7532,87,54,16.186046511627907,52.604651162790695,18.2093023255814,0.0,54.0,191,0.0253584705257567,24.186046511627907,78.6046511627907,27.2093023255814,0.0,61.0,0.1266285157676853,0.4115426762449775,0.142457080238646,0.0,0.3193717277486911,324985539,8472.54062612906,27535.757034919443,0.0,21368.725059938966,7980.527147278844,37449.78690438201,10032.97160885324,26330.98557243712,0.5734150164660541,0,0.9717288362769544,0
94,2017-07-23,2017-30,2017-M7,2016-2017,2017.576923076923,0.0081852665202635,4879,596071,367,7,31,0,4,3,1,21,6755,72,50,7122,76,53,14.0,62.0,0.0,2.409090909090909,50.59090909090909,189,0.0265374894692502,21.0,93.0,0.0,3.409090909090909,71.5909090909091,0.1111111111111111,0.492063492063492,0.0,0.018037518037518,0.3787878787878788,324985539,7843.577406750408,34735.84280132324,1273.3080205763654,26739.468432103666,8372.073973405932,33892.8369053408,8316.52099927346,22333.270203162705,0.5734150164660541,0,0.9717288362769544,0
95,2017-07-30,2017-31,2017-M7,2016-2017,2017.5961538461536,0.008297581523442,4899,590413,385,8,41,5,0,3,0,8,6725,96,35,7110,96,38,14.22222222222222,72.88888888888889,8.88888888888889,0.0,38.0,196,0.0275668073136427,22.22222222222222,113.88888888888889,13.88888888888889,0.0,46.0,0.1133786848072562,0.5810657596371882,0.0708616780045351,0.0,0.2346938775510204,324985539,8428.173163907675,43194.38746502683,0.0,17446.31844928889,7397.435272854793,35754.55599616615,3203.3618001723016,21581.69061638377,0.5734150164660541,0,0.9717288362769544,0
96,2017-08-06,2017-32,2017-M8,2016-2017,2017.6153846153843,0.0082850250910678,4915,593239,373,6,42,1,1,7,0,20,6893,76,55,7266,77,62,9.428571428571429,66.0,1.5714285714285714,0.0,62.0,208,0.0286264794935315,15.428571428571429,108.0,2.571428571428571,0.0,82.0,0.0741758241758241,0.5192307692307692,0.0123626373626373,0.0,0.3942307692307691,325158822,5720.311664425758,40042.18165098031,0.0,30402.397179448013,7616.150715303342,36377.042238062575,318.32700514406224,23989.227280194944,0.5734150164660541,0,0.9717288362769544,0
97,2017-08-13,2017-33,2017-M8,2016-2017,2017.6346153846157,0.0088589562692783,5230,590363,353,5,32,0,3,1,0,9,7596,62,40,7949,65,41,8.783783783783784,56.21621621621622,0.0,0.0,41.0,152,0.0191219021260535,13.783783783783784,88.21621621621622,0.0,0.0,50.0,0.0906827880512091,0.5803698435277383,0.0,0.0,0.3289473684210526,325158822,4994.983459353102,31967.89413985986,0.0,18119.05764667302,6746.761423609352,37485.07651429768,318.32700514406224,23176.810426878452,0.5734150164660541,0,0.9717288362769544,0
98,2017-08-20,2017-34,2017-M8,2016-2017,2017.6538461538464,0.0105351167920545,6653,631507,410,6,54,0,2,10,1,9,8160,80,37,8570,82,47,8.200000000000001,73.8,0.0,4.7,42.3,199,0.023220536756126,14.2,127.8,0.0,5.7,51.3,0.071356783919598,0.6422110552763819,0.0,0.028643216080402,0.2577889447236181,325158822,5676.000414639871,51084.00373175884,2278.3945326371318,20505.550793734183,6204.867175581718,41572.11674690658,569.5986331592537,21618.331017286084,0.5734150164660541,0,0.9717288362769544,0
99,2017-08-27,2017-35,2017-M8,2016-2017,2017.673076923077,0.011176817153351,7133,638196,486,18,64,0,1,7,0,0,9404,120,62,9890,121,69,26.5609756097561,94.4390243902439,0.0,6.9,62.1,272,0.0275025278058645,44.5609756097561,158.4390243902439,0.0,6.9,62.1,0.1638271162123385,0.5824964131994261,0.0,0.0253676470588235,0.2283088235294117,325158822,16374.652291322403,58220.9859247019,2535.516766948609,22819.650902537483,8191.4869574354,45328.76636182534,1203.4778248964062,22961.664130598238,0.5734150164660541,0,0.9717288362769544,0
100,2017-09-03,2017-36,2017-M9,2016-2017,2017.692307692308,0.0114027549133264,7072,620201,469,12,105,0,2,3,0,13,10381,128,68,10850,130,71,13.333333333333332,116.66666666666669,0.0,0.0,71.0,331,0.0305069124423963,25.33333333333333,221.66666666666669,0.0,0.0,84.0,0.0765357502517623,0.6696878147029205,0.0,0.0,0.2537764350453172,325339848,8661.829856267275,75791.01124233866,0.0,28720.80426025465,8926.86650539578,54265.97375966493,1203.4778248964062,22541.26590079989,0.5734150164660541,0,0.9717288362769544,0
101,2017-09-10,2017-37,2017-M9,2016-2017,2017.7115384615383,0.011332573643305,8304,732755,719,8,109,0,0,14,2,17,11602,148,72,12321,148,86,10.11965811965812,137.8803418803419,0.0,9.052631578947368,76.94736842105263,370,0.03003003003003,18.11965811965812,246.8803418803419,0.0,11.052631578947368,93.94736842105264,0.0489720489720489,0.6672441672441672,0.0,0.0298719772403982,0.2539118065433854,325339848,5422.129064276161,73876.50850076269,3307.3910404484923,28112.82384381218,9033.652906626545,64743.12734989064,2030.3255850085293,25039.707450084683,0.5734150164660541,0,0.9717288362769544,0
102,2017-09-17,2017-38,2017-M9,2016-2017,2017.7307692307693,0.011758906035863,8563,728214,830,2,101,17,3,10,1,18,12699,137,75,13529,140,85,2.333333333333333,117.83333333333331,19.83333333333333,4.473684210526316,80.52631578947368,364,0.0269051666789858,4.333333333333334,218.8333333333333,36.83333333333333,5.473684210526316,98.52631578947368,0.0119047619047619,0.6011904761904762,0.1011904761904761,0.0150375939849624,0.2706766917293233,325339848,1225.351199413648,61880.23557038922,1547.8120413646077,27860.61674456294,7920.990602819988,67442.18530954824,1847.6799621903983,26878.47393779187,0.5734150164660541,0,0.9717288362769544,0
103,2017-09-24,2017-39,2017-M9,2016-2017,2017.75,0.012384783590264,9079,733077,961,10,119,24,1,3,0,10,13622,155,77,14583,156,80,10.19607843137255,121.33333333333331,24.47058823529412,0.0,80.0,399,0.0273606253857231,20.19607843137255,240.3333333333333,48.47058823529412,0.0,90.0,0.0506167379232394,0.6023391812865496,0.1214801710157747,0.0,0.225563909774436,325339848,5580.149756824671,66403.78210621358,0.0,24866.88095517013,5222.364969195555,69487.88435492615,1213.800770453246,27390.28145095003,0.5734150164660541,0,0.9717288362769544,0
104,2017-10-01,2017-40,2017-M10,2017-2018,2017.7692307692307,0.012827844922053,12830,1000168,1041,13,123,1,3,5,0,16,15532,230,112,16573,233,117,22.10948905109489,209.1897810218978,1.7007299270072993,0.0,117.0,503,0.0303505702045495,35.10948905109489,332.18978102189783,2.7007299270072997,0.0,133.0,0.06980017703995,0.6604170596856815,0.0053692443876884,0.0,0.2644135188866799,325507794,8845.827615275755,83695.13820607061,0.0,33509.31912223275,5268.364408947676,71463.91609585914,1213.800770453246,28587.41016644456,0.1286674670327671,1,0.9693302434698025,0
105,2017-10-08,2017-41,2017-M10,2017-2018,2017.7884615384612,0.0133419135575922,13269,994535,1079,14,143,0,8,6,4,13,16557,248,98,17636,256,104,22.828025477707005,233.171974522293,0.0,24.47058823529412,79.52941176470588,534,0.0302789748242231,36.828025477707,376.171974522293,0.0,28.47058823529412,92.52941176470588,0.0689663398458932,0.7044418998544812,0.0,0.0533157083057942,0.1732760519938312,325507794,9068.967783742675,92633.0280768002,7010.933769620105,22785.53475126534,6180.074088814305,76153.04598986852,2139.686452746149,27255.58789330785,0.1286674670327671,1,0.9693302434698025,0
106,2017-10-15,2017-42,2017-M10,2017-2018,2017.8076923076924,0.0141292860758594,14319,1013427,1234,14,173,0,0,2,1,11,17827,278,110,19061,278,112,20.81283422459893,257.18716577540107,0.0,9.333333333333332,102.66666666666666,589,0.030900792193484,34.81283422459893,430.187165775401,0.0,10.333333333333332,113.66666666666666,0.0591049817056009,0.7303687025049255,0.0,0.0175438596491228,0.1929824561403508,325507794,8399.923113767582,103799.04990584229,2493.310511546885,27426.415627015736,7973.7170674027875,86632.74957373178,2376.0610702917184,27147.03761392105,0.1286674670327671,1,0.9693302434698025,0
107,2017-10-22,2017-43,2017-M10,2017-2018,2017.826923076923,0.0157884078010257,15826,1002381,1473,26,180,0,24,13,1,21,18391,340,135,19864,364,148,45.94174757281554,318.05825242718447,0.0,6.727272727272728,141.27272727272728,740,0.0372533225936367,71.94174757281553,498.05825242718447,0.0,7.727272727272727,162.27272727272728,0.097218577801102,0.6730516924691682,0.0,0.0104422604422604,0.2192874692874693,325507794,18612.89827827506,128858.52654190428,1999.21389309653,41983.491755027135,11231.904197765383,102246.43568265444,2875.864543565851,31426.190313885298,0.1286674670327671,1,0.9693302434698025,0
108,2017-10-29,2017-44,2017-M10,2017-2018,2017.8461538461536,0.0170722680670167,17068,999750,1591,24,249,0,15,17,3,36,20015,503,219,21606,518,236,45.53846153846154,472.46153846153845,0.0,18.153846153846157,217.84615384615387,1066,0.049338146811071,69.53846153846155,721.4615384615385,0.0,21.153846153846157,253.84615384615387,0.0652330783662866,0.6767931880502237,0.0,0.0198441333525761,0.2381296002309135,325507794,17885.592003049107,185563.0170316345,5440.860399157637,65290.32478989165,13491.845294708724,127713.40538904542,4236.0796433552605,39371.44173080003,0.1286674670327671,1,0.9693302434698025,0
109,2017-11-05,2017-45,2017-M11,2017-2018,2017.8653846153843,0.0186371726916457,18994,1019146,1554,29,315,0,1,12,4,33,21886,689,240,23440,690,252,58.16860465116279,631.8313953488372,0.0,27.24324324324325,224.75675675675677,1323,0.0564419795221843,87.16860465116278,946.8313953488372,0.0,31.24324324324325,257.7567567567568,0.0658870783455501,0.7156699889258029,0.0,0.0236154521868807,0.1948274805417662,325663325,22571.029522436504,245168.07929543103,8089.978822558808,66742.32528611016,16867.36072938218,165847.16819370314,4505.840906589937,50360.63936451123,0.1286674670327671,1,0.9693302434698025,0
110,2017-11-12,2017-46,2017-M11,2017-2018,2017.8846153846157,0.0209725886374463,21615,1030631,1876,56,405,0,2,29,5,61,23794,939,322,25670,941,351,114.30802603036877,826.6919739696312,0.0,26.59090909090909,324.4090909090909,1819,0.0708609271523178,170.30802603036875,1231.6919739696314,0.0,31.59090909090909,385.4090909090909,0.0936272820397849,0.6771258790377302,0.0,0.0173671847668549,0.2118796541556299,325663325,45313.763931270405,327715.61414579494,8405.37601360266,102545.58736595244,26095.82093375789,221826.3092536913,5983.85728210388,69140.43229924541,0.1286674670327671,1,0.9693302434698025,0
111,2017-11-19,2017-47,2017-M11,2017-2018,2017.9038461538464,0.023437232048348,19817,845535,1611,41,490,0,2,10,5,60,23830,1336,353,25441,1338,363,103.31073446327684,1234.689265536723,0.0,27.923076923076923,335.0769230769231,2297,0.0902873314728194,144.31073446327684,1724.689265536723,0.0,32.92307692307692,395.0769230769231,0.062825744215619,0.7508442601378855,0.0,0.0143330765881919,0.1719969190583034,325663325,43295.188183900456,517430.2978075908,9877.372021416562,118528.46425699878,32266.39341016424,318969.2520701129,7953.396814183888,88276.67542473832,0.1286674670327671,1,0.9693302434698025,0
112,2017-11-26,2017-48,2017-M11,2017-2018,2017.923076923077,0.0224895149914321,23755,1056270,2369,61,787,1,11,20,8,108,27213,1552,436,29582,1563,456,112.30035335689044,1448.8586572438164,1.840989399293286,31.448275862068964,424.5517241379311,2984,0.1008721519843147,173.30035335689047,2235.858657243816,2.840989399293286,39.44827586206897,532.551724137931,0.0580765259238909,0.74928239183774,0.0009520741954736,0.0132199315891652,0.1784690764537302,325663325,42906.279521488,553561.3439903453,9766.735716303154,131850.9321700926,38521.56528977397,410968.8338097906,9034.865643470266,104916.82726978855,0.1286674670327671,1,0.9693302434698025,0
113,2017-12-03,2017-49,2017-M12,2017-2018,2017.942307692308,0.0249851713373203,24979,999753,2785,72,1055,0,4,31,16,103,30767,2479,827,33552,2483,858,158.62999112688553,2324.3700088731143,0.0,115.36134453781511,742.6386554621849,4587,0.1367131616595135,230.62999112688556,3379.3700088731143,0.0,131.3613445378151,845.6386554621849,0.0502790475532778,0.7367277106765019,0.0,0.0286377467926346,0.1843554949775855,325802062,55954.30809024556,819886.0421556814,31870.239891627672,205164.6693023532,46867.38493172623,554648.3245248531,14979.930910737485,139522.4132738493,0.1286674670327671,1,0.9693302434698025,0
114,2017-12-10,2017-50,2017-M12,2017-2018,2017.9615384615383,0.0320443313960873,31533,984043,3558,137,1515,0,11,39,36,174,35194,4560,844,38752,4571,883,379.0720338983051,4191.927966101694,0.0,151.37142857142857,731.6285714285715,7316,0.1887902559867877,516.0720338983051,5706.927966101694,0.0,187.37142857142857,905.6285714285716,0.070540190527379,0.780061231014447,0.0,0.025611184878544,0.1237873935796297,325802062,139034.0733847028,1537493.5852395962,50479.41225067447,243983.82587826,70297.46229508432,857092.8172983036,25498.439970005435,174881.9729019262,0.1286674670327671,1,0.9693302434698025,0
115,2017-12-17,2017-51,2017-M12,2017-2018,2017.9807692307693,0.0443050133909888,42664,962961,4815,240,2491,0,19,78,39,258,48009,9237,1698,52824,9256,1776,813.4163310142804,8442.58366898572,0.0,233.21212121212125,1542.7878787878788,14060,0.266166893836135,1053.4163310142803,10933.58366898572,0.0,272.21212121212125,1800.7878787878788,0.0749229253921963,0.7776375297998379,0.0,0.0193607483081167,0.1280787964998491,325802062,287856.1174555237,2987706.619090457,74384.57334433653,492082.5621240724,131437.69461299013,1474661.8976190202,41625.24030073543,268270.49736869463,0.1286674670327671,1,0.9693302434698025,0
116,2017-12-24,2017-52,2017-M12,2017-2018,2018.0,0.0546447954676863,44986,823244,5424,279,2984,0,29,100,35,372,55518,12002,2092,60942,12031,2192,1028.7002758197978,11002.299724180202,0.0,188.5012285012285,2003.4987714987717,17893,0.2936070361983525,1307.7002758197978,13986.299724180202,0.0,223.5012285012285,2375.4987714987715,0.0730844618465208,0.781663204838775,0.0,0.0124909868943848,0.1327613464203192,325802062,382027.07728601736,4085909.672478408,65292.88298928567,693970.0706289791,216217.89405412247,2357748.979741036,55506.77711898106,408800.2819834162,0.1286674670327671,1,0.9693302434698025,0
117,2017-12-31,2018-1,2018-M12,2017-2018,2018.0192307692307,0.0537416373229431,47282,879802,6410,320,3295,0,39,165,45,463,61316,13018,2535,67726,13057,2700,1155.8063623789765,11901.193637621023,0.0,239.17322834645668,2460.826771653544,19880,0.2935357174497239,1475.8063623789765,15196.193637621023,0.0,284.17322834645665,2923.826771653544,0.074235732514033,0.7643960582304338,0.0,0.0142944279852342,0.1470737812702989,327431120,383446.5189265632,3948300.8745719553,73834.37147263813,759673.6442629214,298090.94676320185,3139852.6878451044,65997.81001423366,547427.5257235583,0.1286674670327671,1,0.9693302434698025,0
118,2018-01-07,2018-2,2018-M1,2017-2018,2018.0384615384612,0.0554334996669432,56922,1026852,6919,393,3336,0,70,163,42,534,68276,15149,3246,75195,15219,3409,1603.9332260659694,13615.06677393403,0.0,248.57291666666669,3160.427083333333,22933,0.3049803843340647,1996.9332260659692,16951.066773934028,0.0,290.5729166666667,3694.4270833333335,0.0870768423697714,0.7391560970624877,0.0,0.0126705148330644,0.1610965457346764,325927236,479808.0506771799,4072874.4454429313,69816.66833200872,887669.0687926823,383284.4410863212,3773697.902895938,70832.12403456724,708348.8364521639,0.1286674670327671,1,0.9693302434698025,0
119,2018-01-14,2018-3,2018-M1,2017-2018,2018.0576923076924,0.063420326306784,62937,992379,6293,406,2727,0,50,189,47,536,69124,14782,3905,75417,14832,4094,1922.0529843600384,12909.947015639962,0.0,330.0480274442539,3763.951972555746,22642,0.3002240874073484,2328.0529843600384,15636.947015639962,0.0,377.0480274442539,4299.951972555746,0.1028201123734669,0.6906168631587298,0.0,0.0166525937392568,0.1899104307285463,325927236,638076.4754841643,4285799.380899793,103341.9247998863,1178537.6955901927,470839.5305934813,4098221.093348272,78071.46189845468,879962.619818694,0.1286674670327671,1,0.9693302434698025,0
120,2018-01-21,2018-4,2018-M1,2017-2018,2018.076923076923,0.0704896642214089,77468,1098998,6923,540,2749,0,38,231,58,718,80322,16634,5350,87245,16672,5581,2737.269686834904,13934.730313165095,0.0,417.1365979381443,5163.863402061856,26318,0.3016562553728007,3277.269686834904,16683.730313165095,0.0,475.1365979381443,5881.863402061856,0.1245257879335399,0.6339285019061135,0.0,0.0180536742130155,0.2234920359473309,325927236,863013.7783758456,4393379.401398518,125119.22112435527,1548889.6684015016,591086.2058659384,4175088.5255783,93028.04643222208,1093692.5192618244,0.1286674670327671,1,0.9693302434698025,0
121,2018-01-28,2018-5,2018-M1,2017-2018,2018.0961538461536,0.0779783151539414,86095,1104089,7056,542,2494,0,41,306,91,804,81687,15193,6915,88743,15234,7221,2719.640316205533,12514.359683794466,0.0,734.2022346368715,6486.797765363129,26386,0.2973304936727404,3261.640316205533,15008.359683794466,0.0,825.2022346368715,7290.797765363129,0.1236125337756967,0.5688001092925971,0.0,0.0312742452299276,0.2763131117017785,325927236,934106.644855758,4298269.321531845,236331.05308830377,2088023.809703256,728751.2373482371,4262580.637318272,133652.21683613848,1425780.0606219082,0.1286674670327671,1,0.9693302434698025,0
122,2018-02-04,2018-6,2018-M2,2017-2018,2018.1153846153843,0.0778892083198179,87646,1125265,6492,544,2040,0,32,329,113,931,81391,14116,7858,87883,14148,8187,2978.5263157894733,11169.473684210529,0.0,886.1408045977012,7300.859195402299,25963,0.2954268743670562,3522.5263157894733,13209.473684210529,0.0,999.1408045977012,8231.8591954023,0.1356748571347484,0.5087807142553067,0.0,0.0384832571196587,0.3170611714902862,326031740,1017856.4755998916,3816961.7834995952,288708.11651209166,2378648.2873695344,863263.3435789151,4198602.471832438,188375.0788811592,1798524.8652661212,0.1286674670327671,1,0.9693302434698025,0
123,2018-02-11,2018-7,2018-M2,2017-2018,2018.1346153846157,0.0683583453730575,75987,1111598,5508,495,1511,0,24,251,115,931,74973,11371,8210,80481,11395,8461,2811.8270189431705,8583.17298105683,0.0,930.2246653919692,7530.775334608031,22908,0.2846386103552391,3306.8270189431705,10094.17298105683,0.0,1045.2246653919692,8461.775334608032,0.1443524977712227,0.4406396447117526,0.0,0.0456270589048353,0.3693807986121892,326031740,915734.4174030108,2795302.433729192,289446.1048415732,2343254.9878913453,932677.8290586268,3825978.2350397874,234901.1238915809,2089704.1883414087,0.1286674670327671,1,0.9693302434698025,0
124,2018-02-18,2018-8,2018-M2,2017-2018,2018.1538461538464,0.0517354391812357,52961,1023689,4546,306,1073,0,19,245,116,891,60034,7177,6400,64580,7196,6645,1596.791878172589,5599.208121827412,0.0,765.4617676266137,5879.538232373387,16227,0.2512697429544751,1902.791878172589,6672.208121827412,0.0,881.4617676266137,6770.538232373387,0.1172608540193867,0.4111793998784379,0.0,0.054320685747619,0.4172390603545564,326031740,496982.6989609183,1742687.699297599,230225.51931777893,1768370.152690871,841170.0592048949,3163305.309514558,261177.69843993685,2144574.309413752,0.1286674670327671,1,0.9693302434698025,0
125,2018-02-25,2018-9,2018-M2,2017-2018,2018.173076923077,0.0355183883674609,35932,1011645,3580,246,588,0,12,204,88,699,48489,4405,4559,52069,4417,4763,1302.8561151079136,3114.143884892086,0.0,532.5844980940279,4230.415501905973,10801,0.2074362864660354,1548.8561151079136,3702.143884892086,0.0,620.5844980940279,4929.415501905973,0.1433993255354053,0.3427593634748714,0.0,0.0574562075820783,0.4563851034076449,326031740,344464.89684208087,823355.1192810714,138017.71063986784,1096299.769741678,693759.6222014755,2294576.7589518647,236599.36282782783,1896643.299423357,0.1286674670327671,1,0.9693302434698025,0
126,2018-03-04,2018-10,2018-M3,2017-2018,2018.192307692308,0.0301347569932947,29109,965961,3057,144,411,0,25,172,88,646,40978,2897,3534,44035,2922,3706,758.1405405405405,2163.8594594594592,0.0,444.31607629427793,3261.683923705722,7917,0.179788804360168,902.1405405405404,2574.8594594594592,0.0,532.316076294278,3907.683923705722,0.1139497967084174,0.3252317114386079,0.0,0.0672370943910923,0.4935813974618823,326140981,201348.90208300643,574683.3246952473,118807.71643270388,872156.6456309853,489632.7288222542,1484007.1442507776,194124.2628079809,1520020.3889887198,0.1286674670327671,1,0.9693302434698025,0
127,2018-03-11,2018-11,2018-M3,2017-2018,2018.2115384615383,0.0273862348468924,25928,946753,2529,188,277,0,25,174,70,542,36794,2349,3384,39323,2374,3558,959.810752688172,1414.189247311828,0.0,406.9607843137255,3151.0392156862745,7009,0.1782417414744551,1147.810752688172,1691.189247311828,0.0,476.9607843137255,3693.0392156862745,0.163762412995887,0.2412882361694718,0.0,0.0680497623503674,0.5268995884842738,326140981,260712.19547259732,384134.4582229226,108336.23307808967,838831.9761189228,325877.17333965085,881215.1503742103,148846.79486711006,1143914.6360456145,0.1286674670327671,1,0.9693302434698025,0
128,2018-03-18,2018-12,2018-M3,2017-2018,2018.2307692307693,0.0248438446593829,23785,957380,2248,120,234,0,10,129,52,467,33442,2023,3103,35690,2033,3232,689.1525423728813,1343.8474576271187,0.0,323.8227360308285,2908.1772639691712,6138,0.1719809470439899,809.1525423728813,1577.8474576271187,0.0,375.8227360308285,3375.1772639691712,0.1318267419962335,0.2570621468926554,0.0,0.0612288589167201,0.5498822521943909,326140981,183699.52499971315,358214.0737494407,85321.93187022186,766256.5804498771,247556.3798493496,535096.7439871707,112620.8980052208,893386.2429853658,0.1286674670327671,1,0.9693302434698025,0
129,2018-03-25,2018-13,2018-M3,2017-2018,2018.25,0.0236593312374964,20696,874750,1965,132,220,0,8,107,62,455,30668,1708,2927,32633,1716,3034,643.5,1072.5,0.0,363.8452611218569,2670.1547388781432,5619,0.1721876627953298,775.5,1292.5,0.0,425.8452611218569,3125.1547388781432,0.1380138814735718,0.2300231357892863,0.0,0.0757866633069686,0.5561763194301732,326140981,183371.8383519933,305619.7305866555,100693.78257304904,738962.4366247952,207283.11522682765,405662.8968135668,103289.91598851608,804051.9097061451,0.1286674670327671,1,0.9693302434698025,0
130,2018-04-01,2018-14,2018-M4,2017-2018,2018.2692307692307,0.020330564941691,19067,937849,1906,120,163,0,7,72,54,405,27339,1132,2337,29245,1139,2409,482.9681978798587,656.0318021201414,0.0,283.4117647058824,2125.5882352941176,4290,0.1466917421781501,602.9681978798587,819.0318021201414,0.0,337.4117647058824,2530.5882352941176,0.1405520274778225,0.1909165039907089,0.0,0.0786507610037021,0.5898807075277663,326260373,136759.20152202836,185764.58206742187,76528.35371345605,573962.6528509203,191135.6900865832,308433.2111566104,92720.07530870414,729503.4115111288,0.1286674670327671,1,0.9693302434698025,0
131,2018-04-08,2018-15,2018-M4,2017-2018,2018.2884615384612,0.0180620362475773,16672,923041,1481,101,102,0,2,54,40,297,25052,901,1917,26533,903,1971,449.2758620689655,453.7241379310345,0.0,233.946587537092,1737.053412462908,3414,0.1286699581653035,550.2758620689656,555.7241379310345,0.0,273.946587537092,2034.053412462908,0.1611821505767327,0.16277801345373,0.0,0.0802421170290251,0.595797718940512,326260373,122215.17773142354,123425.22899609109,60842.99383745566,451759.22924310825,156511.4356512897,243255.90384990253,80846.76549854562,632735.2247921752,0.1286674670327671,1,0.9693302434698025,0
132,2018-04-15,2018-16,2018-M4,2017-2018,2018.3076923076924,0.0158958211026311,14892,936850,1174,51,86,0,0,45,43,211,21483,595,1424,22657,595,1469,221.4963503649635,373.5036496350365,0.0,248.6889763779528,1220.3110236220473,2455,0.1083550337643995,272.4963503649635,459.5036496350365,0.0,291.6889763779528,1431.3110236220473,0.1109964767270727,0.1871705293829069,0.0,0.1188142469971294,0.5830187468928909,326260373,62374.2849722742,105180.16681599178,66767.46793673269,327626.41243373486,126180.12564442997,179997.4271165403,76208.14951517333,523077.6827881397,0.1286674670327671,1,0.9693302434698025,0
133,2018-04-22,2018-17,2018-M4,2017-2018,2018.326923076923,0.0154077307220972,14572,945759,1028,56,53,0,1,53,28,138,19328,472,1074,20356,473,1127,243.0091743119266,229.9908256880734,0.0,190.09638554216863,936.9036144578314,1875,0.0921104342699941,299.0091743119266,282.9908256880734,0.0,218.09638554216863,1074.9036144578313,0.1594715596330275,0.1509284403669724,0.0,0.1163180722891566,0.5732819277108433,326260373,73840.57665612003,69884.83147811361,53859.09282585802,265448.3860703002,98797.31022046166,121063.70233940482,64499.47707837557,404699.170149516,0.1286674670327671,1,0.9693302434698025,0
134,2018-04-29,2018-18,2018-M4,2017-2018,2018.3461538461536,0.0145325984369217,13273,913326,831,40,31,0,2,23,14,137,17095,346,724,17926,348,747,196.05633802816905,151.94366197183098,0.0,69.25827814569537,677.7417218543046,1317,0.073468704674774,236.05633802816905,182.94366197183095,0.0,83.25827814569537,814.7417218543046,0.1792379180168329,0.1389093864630455,0.0,0.0632181307104748,0.6186345648096466,326260373,62436.690539127856,48388.435167824086,22021.7401948474,215498.45762100664,80216.68247473652,86719.66561450537,50872.82369872341,315083.12134203746,0.1286674670327671,1,0.9693302434698025,0
135,2018-05-06,2018-19,2018-M5,2017-2018,2018.3653846153843,0.0128241642270176,11617,905868,599,16,20,0,0,8,6,68,14978,191,467,15577,191,475,84.88888888888889,106.11111111111111,0.0,38.51351351351352,436.4864864864865,776,0.0498170379405533,100.88888888888889,126.11111111111111,0.0,44.51351351351352,504.4864864864865,0.1300114547537227,0.1625143184421535,0.0,0.0573627751462803,0.6501114516578435,326392347,27109.94005988678,33887.42507485848,11961.26448111983,135560.99745269143,56440.37305685233,64335.214634197226,38652.391359639456,236033.56339443327,0.1286674670327671,1,0.9693302434698025,0
