time_plot,S_y0.00_n0.10,Iv_y0.00_n0.10,Iy_y0.00_n0.10,Rcv_y0.00_n0.10,Rcy_y0.00_n0.10,Rv_y0.00_n0.10,Ry_y0.00_n0.10,Jv_y0.00_n0.10,Jy_y0.00_n0.10,R_y0.00_n0.10,CV_y0.00_n0.10,CY_y0.00_n0.10,BV_y0.00_n0.10,BY_y0.00_n0.10,step
2017.2884615384617,29614.194937329834,178.64993990932862,65.32591243731484,1997.5884540046486,802.7135367694191,29808.954900076213,14808.744092444094,91.56177860988767,66.38922262122743,22565.877225798067,22636.265862751377,5296.243955300896,47.41191262052102,149.8219133928199,77
2017.3076923076924,29429.166803073935,148.16281354189772,46.05993905254302,1882.0685545024837,733.8079837511902,30127.62728037044,14871.21554086228,76.54525667554638,47.27665346406777,22638.069174705623,23099.761069231154,5488.6394012680175,39.39709255078098,105.81749528191672,78
2017.326923076923,29335.644842271657,120.53370749450104,30.437439744961317,1737.9740152319105,648.2497425344134,30446.760243953915,14943.092485105835,62.537044092445086,31.291656795246137,22643.47882277514,23477.075695847598,5615.293285944328,32.071743262397746,69.65963657197081,79
2017.3461538461538,29317.139521390764,96.5706000116132,19.020783467667634,1576.9793165317756,556.6669710342484,30752.741680266692,15018.313980155532,50.148563968252226,19.3488434768516,22593.069739696624,23779.242379287345,5693.558807513078,25.684168092378535,43.04603686281253,80
2017.3653846153845,29357.51165291871,76.47927597874731,11.427157251157047,1409.2759989605868,467.5247169068215,31034.94398088397,15092.655279136368,39.63432316431726,11.280791961542718,22499.26682283782,24018.21409254291,5739.572121053128,20.31259562672289,25.307322447027584,81
2017.3846153846155,29442.796035233478,60.08137652421207,6.793590278465778,1243.0254439180426,386.33186286311576,31286.540994140774,15163.571194590068,30.99426437256661,6.305640272463659,22373.559597806816,24205.542725791554,5765.950298355307,15.922933826134905,14.507997516198067,82
2017.4038461538462,29561.808557967346,46.98794054023313,4.177625546664031,1084.239946239937,315.7968680632639,31504.32834287218,15229.790274595502,24.074236947119005,3.477895952183067,22225.318311275612,24351.631758264593,5781.3086368099375,12.417567760208314,8.447086150047017,83
2017.423076923077,29705.99537143841,36.72135195366577,2.7950813173333575,936.9382793266561,256.516195225371,31687.95919323162,15290.874106889447,18.645142276212948,1.9774454632681435,22061.577832878032,24465.406301445626,5790.892242724514,9.670836170387775,5.270983253017221,84
2017.4423076923076,29868.956759822744,28.793381287166618,2.098538725785957,803.4493701686629,207.78824894052292,31839.01426540122,15346.860338284641,14.456793994733474,1.2196354307818849,21887.36266794376,24554.254701883274,5797.592952645928,7.552114037200063,3.68539045677735,85
2017.4615384615386,30045.92915695302,22.750381360309174,1.7543317861708598,684.7710146437361,168.29348567915088,31960.1801328586,15398.022551262078,11.270115480164778,0.8442155383583374,21706.184614438487,24624.128281418212,5802.878289827002,5.93925426046977,2.906935449590856,86
2017.4807692307693,30233.353080964454,18.19567147491945,1.5806795563848133,580.9220413454888,136.54771327520538,32054.643685171857,15444.730345790758,8.873573976071441,0.6539412201624948,21520.499267224706,24679.71952331223,5807.449147793985,4.725255560991446,2.5139718818404617,87
2017.5,30428.552062586135,14.79706262846969,1.487411044679432,491.2529355303095,111.14811908085069,32125.6987828377,15487.376765484425,7.089325070068166,0.5508302032757301,21332.046705534067,24724.667138779645,5811.632115106199,3.8205473147303386,2.300632021718093,88
2017.5192307692307,30629.503222075946,12.285513657573416,1.4330383981232009,414.6996945027434,90.87577568890754,32176.515197013032,15526.343882956948,5.773178392060611,0.48981032499780064,21142.080686989688,24761.75737965688,5815.584615248186,3.1526704745649297,2.1738750780928515,89
2017.5384615384617,30834.672285226745,10.448793035979712,1.399493479112893,349.9788960969781,74.71731572824744,32210.016245712937,15561.987357229626,4.811577401194108,0.4512549705400143,20951.516781118647,24793.105173572552,5819.3914740256,2.664562482832189,2.0937723275772897,90
2017.5576923076924,31042.891528160766,9.12313826350248,1.3791439749269048,295.72935338015395,61.849621686443406,32228.823866077724,15594.629626890523,4.117197754575211,0.4268425988250214,20761.02968121256,24820.308566737,5823.10706696835,2.3122884189780235,2.043576118512965,91
2017.576923076923,31253.26718025004,8.184767363881676,1.3687834161320225,250.60890349451256,51.61202480714195,32235.24411787242,15624.55706295004,3.6241056363829998,0.4130101994735372,20571.120044010102,24844.575493673645,5826.772955862595,2.0626887896148403,2.0162388918346097,92
2017.5961538461538,31465.10835386621,7.541845891162306,1.3671053401216973,213.35607416043572,43.4774012422619,32231.276323299888,15652.019210357663,3.2834714581673303,0.408221687200261,20382.161992696976,24866.82481620774,5830.425293757056,1.8911924153980728,2.008785841953659,93
2017.6153846153845,31677.872086996966,7.1276146973708885,1.3736985916574704,182.8254489574076,37.02655034701253,32218.635343194717,15677.229284156778,3.059839774568055,0.4118819831013657,20194.43825130037,24887.765466606324,5834.09831720207,1.779955283879699,2.020162894757323,94
2017.6346153846155,31891.120755881093,6.8948035732624975,1.3886754900160878,158.00433231029075,31.926888542364487,32198.780481931764,15700.365480867787,2.9280669491333056,0.423931053152567,20008.166583401147,24907.95772874813,5837.8264054061065,1.716342282053447,2.050448512220237,95
2017.6538461538462,32104.488860803132,6.8112805896283355,1.4125543630363824,138.0168754791529,27.915248535852868,32172.94688718657,15721.572741808073,2.870926056152631,0.44470834174427093,19823.51991683671,24927.860591863333,5841.645693286034,1.6917433647922737,2.1006083339600083,96
2017.673076923077,32317.65667910465,6.856801014691246,1.4462511422601338,122.12042047983496,24.784200784984865,32142.176882458374,15740.964629254519,2.8773256308914466,0.4749330131493148,19640.641877116483,24947.86872953798,5845.595660990593,1.7006917023448842,2.1724822375078023,97
2017.6923076923076,32530.328666108922,7.02071156243328,1.4911336066985221,109.69757916415983,22.371288792887185,32107.349726681085,15758.625002962897,2.9410574264118,0.5157501885766264,19459.65908350592,24968.34216784097,5849.720933092636,1.7402422557541468,2.26889965612354,98
2017.7115384615386,32742.21477545717,7.300487887249516,1.5491405800132227,100.2465659047386,20.550635838013957,32069.209033105766,15774.609220484585,3.0599827316183674,0.5688318810583947,19280.6913261298,24989.631265355703,5854.073473068635,1.8095732887524538,2.393896986799564,99
2017.7307692307693,32953.013034869386,7.701043987690717,1.6229582366205164,93.37152378904975,19.226565966354137,32028.38754193916,15788.94459823348,3.235554705127934,0.6365174022823925,19103.860660870818,25012.099276702444,5858.715452960303,1.9097809644729207,2.553088940417229,100
2017.75,33162.39181275725,8.234721036076902,1.7162866121170377,88.77416089693496,18.328935592648186,31985.429269541088,15801.62988334764,3.472670458239774,0.7220323500501129,18929.300227408003,25036.144568931402,5863.72310863089,2.043849839461491,2.7542106188229356,101
2017.7692307692307,33369.970950369716,8.921804133447528,1.8333176765316466,86.24781284727992,17.810140267814898,31940.810010744983,15812.63343736169,3.7799832334942667,0.8290368763657185,18757.16350648869,25062.224517507417,5869.190459961612,2.216795628961227,3.0070432318968874,102
2017.7884615384617,33575.776518939885,9.792028905525463,1.7566244357023202,85.67502846987689,17.408076491382634,31895.408683096564,15821.870186823224,4.1703557051307305,0.7497728182915733,18587.392724314457,25090.883348861535,5874.303655838315,2.4360006651000186,2.8122577321865267,103
2017.8076923076924,33779.08336765476,10.886721209725296,1.7903230224190367,87.02708120251663,17.064902418463795,31849.44226046392,15829.162129905515,4.661749398614826,0.7759831365580673,18420.10548158752,25122.78626688739,5879.560775260444,2.7117480321976655,2.8914156821710097,104
2017.826923076923,33979.19617427717,12.261868732220984,1.881255297783975,90.37068264960614,16.91274970244656,31803.272230479466,15834.307314656628,5.278624767540645,0.8557360708082641,18255.663363366395,25158.76252828284,5885.175961948229,3.057982218613397,3.088352678281945,105
