,combination,extinction_size
42699,BY_y_cv14.10_cy25.80,35.65601941386286
42700,BY_y_cv14.10_cy25.90,35.347379380013265
42701,BY_y_cv14.10_cy26.00,35.047620804232785
42702,BY_y_cv14.10_cy26.10,34.757340550614025
42703,BY_y_cv14.10_cy26.20,34.500300272453025
42704,BY_y_cv14.10_cy26.30,34.23239199708368
42705,BY_y_cv14.10_cy26.40,33.98490579177179
42706,BY_y_cv14.10_cy26.50,33.76186094582227
42707,BY_y_cv14.10_cy26.60,33.52992412518852
42708,BY_y_cv14.10_cy26.70,33.322440965378696
42709,BY_y_cv14.10_cy26.80,33.117020890544524
42710,BY_y_cv14.10_cy26.90,32.92519296281244
42711,BY_y_cv14.10_cy27.00,32.744226309255836
42712,BY_y_cv14.10_cy27.10,32.57675662381826
42713,BY_y_cv14.10_cy27.20,32.4121508753824
42714,BY_y_cv14.10_cy27.30,32.26111922222008
42715,BY_y_cv14.10_cy27.40,32.11351216787516
42716,BY_y_cv14.10_cy27.50,31.974290698452208
42717,BY_y_cv14.10_cy27.60,31.843536238459638
42718,BY_y_cv14.10_cy27.70,31.727602026783096
42719,BY_y_cv14.10_cy27.80,31.604682825431524
42720,BY_y_cv14.10_cy27.90,31.495262022838144
42721,BY_y_cv14.10_cy28.00,31.39137439860825
42722,BY_y_cv14.10_cy28.10,31.294262101786632
42723,BY_y_cv14.10_cy28.20,31.206723484921163
42724,BY_y_cv14.10_cy28.30,31.124441458417095
42725,BY_y_cv14.10_cy28.40,31.042876155406155
42726,BY_y_cv14.10_cy28.50,30.966482674731743
42727,BY_y_cv14.10_cy28.60,30.90311210306209
42728,BY_y_cv14.10_cy28.70,30.82680731161745
42729,BY_y_cv14.10_cy28.80,30.76242017340192
42730,BY_y_cv14.10_cy28.90,30.712183149419797
42731,BY_y_cv14.10_cy29.00,30.655099815564977
42732,BY_y_cv14.10_cy29.10,30.61483767464306
42733,BY_y_cv14.10_cy29.20,30.572594699896943
42734,BY_y_cv14.10_cy29.30,30.535481084524868
42735,BY_y_cv14.10_cy29.40,30.504383589620378
42736,BY_y_cv14.10_cy29.50,30.472451563861252
42737,BY_y_cv14.10_cy29.60,30.453794015941096
42738,BY_y_cv14.10_cy29.70,30.423390458349242
42739,BY_y_cv14.10_cy29.80,30.414968108472564
42740,BY_y_cv14.10_cy29.90,30.403005370939173
42741,BY_y_cv14.10_cy30.00,30.396341491244854
42742,BY_y_cv14.20_cy0.00,1013.3270603171194
42743,BY_y_cv14.20_cy0.10,1036.9597416536542
42744,BY_y_cv14.20_cy0.20,1060.815369599854
42745,BY_y_cv14.20_cy0.30,1084.768462077687
42746,BY_y_cv14.20_cy0.40,1108.7510616092545
42747,BY_y_cv14.20_cy0.50,1132.8313114782638
42748,BY_y_cv14.20_cy0.60,1156.8845399780923
42749,BY_y_cv14.20_cy0.70,1180.952547906401
42750,BY_y_cv14.20_cy0.80,1205.0510766327018
42751,BY_y_cv14.20_cy0.90,1229.0428423813944
42752,BY_y_cv14.20_cy1.00,1252.969763694557
42753,BY_y_cv14.20_cy1.10,1276.8994181243743
42754,BY_y_cv14.20_cy1.20,1300.5283139243024
42755,BY_y_cv14.20_cy1.30,1323.8793515479924
42756,BY_y_cv14.20_cy1.40,1347.120048240805
42757,BY_y_cv14.20_cy1.50,1370.0743056398705
42758,BY_y_cv14.20_cy1.60,1392.6964611007272
42759,BY_y_cv14.20_cy1.70,1415.0771607596869
42760,BY_y_cv14.20_cy1.80,1437.0340315945502
42761,BY_y_cv14.20_cy1.90,1458.638066437023
42762,BY_y_cv14.20_cy2.00,1479.8685949606213
42763,BY_y_cv14.20_cy2.10,1500.9093839775978
42764,BY_y_cv14.20_cy2.20,1521.1298704292865
42765,BY_y_cv14.20_cy2.30,1540.9860879283551
42766,BY_y_cv14.20_cy2.40,1560.0674761716505
42767,BY_y_cv14.20_cy2.50,1578.9238566154725
42768,BY_y_cv14.20_cy2.60,1596.9072867415664
42769,BY_y_cv14.20_cy2.70,1614.3751277699023
42770,BY_y_cv14.20_cy2.80,1631.0747230444
42771,BY_y_cv14.20_cy2.90,1647.0857000303324
42772,BY_y_cv14.20_cy3.00,1662.2710938273833
42773,BY_y_cv14.20_cy3.10,1677.2786514006414
42774,BY_y_cv14.20_cy3.20,1691.180969936897
42775,BY_y_cv14.20_cy3.30,1704.275297016549
42776,BY_y_cv14.20_cy3.40,1716.5125599631533
42777,BY_y_cv14.20_cy3.50,1728.005101618533
42778,BY_y_cv14.20_cy3.60,1739.4875921067685
42779,BY_y_cv14.20_cy3.70,1749.4630222990093
42780,BY_y_cv14.20_cy3.80,1758.3756094931446
42781,BY_y_cv14.20_cy3.90,1766.3759115984021
42782,BY_y_cv14.20_cy4.00,1774.6209009755544
42783,BY_y_cv14.20_cy4.10,1780.8269248794081
42784,BY_y_cv14.20_cy4.20,1786.0550377722234
42785,BY_y_cv14.20_cy4.30,1790.3840027750887
42786,BY_y_cv14.20_cy4.40,1793.7762200657528
42787,BY_y_cv14.20_cy4.50,1796.155638891995
42788,BY_y_cv14.20_cy4.60,1797.975149752595
42789,BY_y_cv14.20_cy4.70,1798.4862334961117
42790,BY_y_cv14.20_cy4.80,1798.455403842102
42791,BY_y_cv14.20_cy4.90,1797.175956068352
42792,BY_y_cv14.20_cy5.00,1795.0347144353789
42793,BY_y_cv14.20_cy5.10,1791.9899326196162
42794,BY_y_cv14.20_cy5.20,1788.163975680378
42795,BY_y_cv14.20_cy5.30,1783.2874856998426
42796,BY_y_cv14.20_cy5.40,1777.6847112065727
42797,BY_y_cv14.20_cy5.50,1771.2626837787109
42798,BY_y_cv14.20_cy5.60,1763.8395938591145
42799,BY_y_cv14.20_cy5.70,1755.8152628420885
42800,BY_y_cv14.20_cy5.80,1746.6675984102176
42801,BY_y_cv14.20_cy5.90,1736.876354801143
42802,BY_y_cv14.20_cy6.00,1726.4084737394753
42803,BY_y_cv14.20_cy6.10,1715.078551602735
42804,BY_y_cv14.20_cy6.20,1702.9770528740635
42805,BY_y_cv14.20_cy6.30,1691.2240271215599
42806,BY_y_cv14.20_cy6.40,1677.4348854153905
42807,BY_y_cv14.20_cy6.50,1663.1706646798807
42808,BY_y_cv14.20_cy6.60,1648.4288735544267
42809,BY_y_cv14.20_cy6.70,1633.8036191582178
42810,BY_y_cv14.20_cy6.80,1619.5682561765957
42811,BY_y_cv14.20_cy6.90,1603.1470530174934
42812,BY_y_cv14.20_cy7.00,1585.8388782393192
42813,BY_y_cv14.20_cy7.10,1568.373955729992
42814,BY_y_cv14.20_cy7.20,1550.897708053687
42815,BY_y_cv14.20_cy7.30,1532.2237696242782
42816,BY_y_cv14.20_cy7.40,1513.5368550093526
42817,BY_y_cv14.20_cy7.50,1494.3021817958108
42818,BY_y_cv14.20_cy7.60,1474.9620765232453
42819,BY_y_cv14.20_cy7.70,1455.3317234354201
42820,BY_y_cv14.20_cy7.80,1435.2256541484155
42821,BY_y_cv14.20_cy7.90,1415.4136462290624
42822,BY_y_cv14.20_cy8.00,1394.8523259012293
42823,BY_y_cv14.20_cy8.10,1373.9955299743785
42824,BY_y_cv14.20_cy8.20,1352.8049071756966
42825,BY_y_cv14.20_cy8.30,1331.9290781541824
42826,BY_y_cv14.20_cy8.40,1310.8332577652884
42827,BY_y_cv14.20_cy8.50,1289.5908415410452
42828,BY_y_cv14.20_cy8.60,1268.2332197035832
42829,BY_y_cv14.20_cy8.70,1246.7821821624525
42830,BY_y_cv14.20_cy8.80,1225.257354430453
42831,BY_y_cv14.20_cy8.90,1203.981482682286
42832,BY_y_cv14.20_cy9.00,1182.835087995275
42833,BY_y_cv14.20_cy9.10,1161.5106854811831
42834,BY_y_cv14.20_cy9.20,1140.1994317794602
42835,BY_y_cv14.20_cy9.30,1118.9132115995606
42836,BY_y_cv14.20_cy9.40,1097.977781752441
42837,BY_y_cv14.20_cy9.50,1077.3517784911921
42838,BY_y_cv14.20_cy9.60,1056.7135683207562
42839,BY_y_cv14.20_cy9.70,1036.3845075464658
42840,BY_y_cv14.20_cy9.80,1016.0288867596423
42841,BY_y_cv14.20_cy9.90,995.8842843576554
42842,BY_y_cv14.20_cy10.00,975.8685416725727
42843,BY_y_cv14.20_cy10.10,956.059607401192
42844,BY_y_cv14.20_cy10.20,936.6151958306538
42845,BY_y_cv14.20_cy10.30,917.2504141884889
42846,BY_y_cv14.20_cy10.40,898.3661256213286
42847,BY_y_cv14.20_cy10.50,879.6782541287256
42848,BY_y_cv14.20_cy10.60,861.7552033715867
42849,BY_y_cv14.20_cy10.70,843.4410678173192
42850,BY_y_cv14.20_cy10.80,825.540697993262
42851,BY_y_cv14.20_cy10.90,807.8777509503483
42852,BY_y_cv14.20_cy11.00,790.3868572341535
42853,BY_y_cv14.20_cy11.10,773.4531770842536
42854,BY_y_cv14.20_cy11.20,756.783944981225
42855,BY_y_cv14.20_cy11.30,740.2884896712667
42856,BY_y_cv14.20_cy11.40,724.1567782097882
42857,BY_y_cv14.20_cy11.50,708.2051316468437
42858,BY_y_cv14.20_cy11.60,692.8325214611618
42859,BY_y_cv14.20_cy11.70,677.4725508229399
42860,BY_y_cv14.20_cy11.80,662.6063245251191
42861,BY_y_cv14.20_cy11.90,647.9530234745898
42862,BY_y_cv14.20_cy12.00,633.5706623496582
42863,BY_y_cv14.20_cy12.10,619.6696438004435
42864,BY_y_cv14.20_cy12.20,606.0566815660973
42865,BY_y_cv14.20_cy12.30,592.4769618670572
42866,BY_y_cv14.20_cy12.40,579.329943409286
42867,BY_y_cv14.20_cy12.50,566.5329098334512
42868,BY_y_cv14.20_cy12.60,554.017180739875
42869,BY_y_cv14.20_cy12.70,541.77497754656
42870,BY_y_cv14.20_cy12.80,529.7825874144022
42871,BY_y_cv14.20_cy12.90,518.09516093602
42872,BY_y_cv14.20_cy13.00,506.5120177165673
42873,BY_y_cv14.20_cy13.10,495.43059040362647
42874,BY_y_cv14.20_cy13.20,484.3509792619939
42875,BY_y_cv14.20_cy13.30,473.8161499795244
42876,BY_y_cv14.20_cy13.40,463.24875009659684
42877,BY_y_cv14.20_cy13.50,453.1294163353352
42878,BY_y_cv14.20_cy13.60,443.0581549527699
42879,BY_y_cv14.20_cy13.70,433.2854968429676
42880,BY_y_cv14.20_cy13.80,423.94610594657973
42881,BY_y_cv14.20_cy13.90,414.4783282826689
42882,BY_y_cv14.20_cy14.00,405.4384949162043
42883,BY_y_cv14.20_cy14.10,396.63982978955227
42884,BY_y_cv14.20_cy14.20,387.94771657814016
42885,BY_y_cv14.20_cy14.30,379.5365450691179
42886,BY_y_cv14.20_cy14.40,371.3625754571043
42887,BY_y_cv14.20_cy14.50,363.1875912753394
42888,BY_y_cv14.20_cy14.60,355.3727892986487
42889,BY_y_cv14.20_cy14.70,347.60786441239253
42890,BY_y_cv14.20_cy14.80,340.05094425945975
42891,BY_y_cv14.20_cy14.90,332.76384681965226
42892,BY_y_cv14.20_cy15.00,325.58113959843195
42893,BY_y_cv14.20_cy15.10,318.61440386968684
42894,BY_y_cv14.20_cy15.20,311.6247678015552
42895,BY_y_cv14.20_cy15.30,304.8393126288275
42896,BY_y_cv14.20_cy15.40,298.26490526038367
42897,BY_y_cv14.20_cy15.50,291.9592108440133
42898,BY_y_cv14.20_cy15.60,285.5767912971884
42899,BY_y_cv14.20_cy15.70,279.5914699039966
42900,BY_y_cv14.20_cy15.80,273.4303389902031
42901,BY_y_cv14.20_cy15.90,267.50005318019254
42902,BY_y_cv14.20_cy16.00,261.7683386839552
42903,BY_y_cv14.20_cy16.10,256.1785639264197
42904,BY_y_cv14.20_cy16.20,250.55146368662264
42905,BY_y_cv14.20_cy16.30,245.13102281908652
42906,BY_y_cv14.20_cy16.40,239.8136917656262
42907,BY_y_cv14.20_cy16.50,234.62590545594506
42908,BY_y_cv14.20_cy16.60,229.61978988710743
42909,BY_y_cv14.20_cy16.70,224.53644217096462
42910,BY_y_cv14.20_cy16.80,219.66898241425847
42911,BY_y_cv14.20_cy16.90,214.98010444856814
42912,BY_y_cv14.20_cy17.00,210.27480645521612
42913,BY_y_cv14.20_cy17.10,205.59311266720326
42914,BY_y_cv14.20_cy17.20,201.1138656387737
42915,BY_y_cv14.20_cy17.30,196.63938693472977
42916,BY_y_cv14.20_cy17.40,192.34999645276073
42917,BY_y_cv14.20_cy17.50,188.02919664679104
42918,BY_y_cv14.20_cy17.60,183.97116802128622
42919,BY_y_cv14.20_cy17.70,179.7819975361432
42920,BY_y_cv14.20_cy17.80,175.6978325713857
42921,BY_y_cv14.20_cy17.90,171.9145764403382
42922,BY_y_cv14.20_cy18.00,167.9249920957138
42923,BY_y_cv14.20_cy18.10,164.23900537966438
42924,BY_y_cv14.20_cy18.20,160.46636050393428
42925,BY_y_cv14.20_cy18.30,156.85704738366132
42926,BY_y_cv14.20_cy18.40,153.26775412966342
42927,BY_y_cv14.20_cy18.50,149.72288560415927
42928,BY_y_cv14.20_cy18.60,146.35789650762547
42929,BY_y_cv14.20_cy18.70,142.9532419485279
42930,BY_y_cv14.20_cy18.80,139.65435781066847
42931,BY_y_cv14.20_cy18.90,136.4012787312444
42932,BY_y_cv14.20_cy19.00,133.31264180972408
42933,BY_y_cv14.20_cy19.10,130.1888062527045
42934,BY_y_cv14.20_cy19.20,127.11619284133612
42935,BY_y_cv14.20_cy19.30,124.12663829110281
42936,BY_y_cv14.20_cy19.40,121.2898302152111
42937,BY_y_cv14.20_cy19.50,118.41954550995727
42938,BY_y_cv14.20_cy19.60,115.71282619172709
42939,BY_y_cv14.20_cy19.70,112.96010833859492
42940,BY_y_cv14.20_cy19.80,110.25693556899479
42941,BY_y_cv14.20_cy19.90,107.62605153772911
42942,BY_y_cv14.20_cy20.00,105.07814111700738
42943,BY_y_cv14.20_cy20.10,102.65868182980341
42944,BY_y_cv14.20_cy20.20,100.16748023579277
42945,BY_y_cv14.20_cy20.30,97.81273221244393
42946,BY_y_cv14.20_cy20.40,95.45624908919054
42947,BY_y_cv14.20_cy20.50,93.28280581193486
42948,BY_y_cv14.20_cy20.60,91.06369532770643
42949,BY_y_cv14.20_cy20.70,88.83747449033673
42950,BY_y_cv14.20_cy20.80,86.76635258570678
42951,BY_y_cv14.20_cy20.90,84.72634880309926
42952,BY_y_cv14.20_cy21.00,82.71807243138905
42953,BY_y_cv14.20_cy21.10,80.81431682873898
42954,BY_y_cv14.20_cy21.20,78.94372451145229
42955,BY_y_cv14.20_cy21.30,77.07188580405982
42956,BY_y_cv14.20_cy21.40,75.32317323671052
42957,BY_y_cv14.20_cy21.50,73.60698443769907
42958,BY_y_cv14.20_cy21.60,71.91876562438702
42959,BY_y_cv14.20_cy21.70,70.30774009591424
42960,BY_y_cv14.20_cy21.80,68.71921315659091
42961,BY_y_cv14.20_cy21.90,67.17903145024428
42962,BY_y_cv14.20_cy22.00,65.66470952868313
42963,BY_y_cv14.20_cy22.10,64.26992826498154
42964,BY_y_cv14.20_cy22.20,62.849079570062706
42965,BY_y_cv14.20_cy22.30,61.48175370760801
42966,BY_y_cv14.20_cy22.40,60.16551793631171
42967,BY_y_cv14.20_cy22.50,58.9494650515233
42968,BY_y_cv14.20_cy22.60,57.6964542191874
42969,BY_y_cv14.20_cy22.70,56.53117303439377
42970,BY_y_cv14.20_cy22.80,55.37529418416726
42971,BY_y_cv14.20_cy22.90,54.27157611065449
42972,BY_y_cv14.20_cy23.00,53.20048957540876
42973,BY_y_cv14.20_cy23.10,52.18856870206291
42974,BY_y_cv14.20_cy23.20,51.192884373583006
42975,BY_y_cv14.20_cy23.30,50.25258115436518
42976,BY_y_cv14.20_cy23.40,49.33413549135841
42977,BY_y_cv14.20_cy23.50,48.44423412797187
42978,BY_y_cv14.20_cy23.60,47.5940389744699
42979,BY_y_cv14.20_cy23.70,46.77923876984952
42980,BY_y_cv14.20_cy23.80,45.98998883906353
42981,BY_y_cv14.20_cy23.90,45.241035789035045
42982,BY_y_cv14.20_cy24.00,44.51676075564683
42983,BY_y_cv14.20_cy24.10,43.82267223285709
42984,BY_y_cv14.20_cy24.20,43.157773860573066
42985,BY_y_cv14.20_cy24.30,42.52864229325933
42986,BY_y_cv14.20_cy24.40,41.90770004613897
42987,BY_y_cv14.20_cy24.50,41.32481941074312
42988,BY_y_cv14.20_cy24.60,40.76260370591462
42989,BY_y_cv14.20_cy24.70,40.226371434944674
42990,BY_y_cv14.20_cy24.80,39.71490169716417
42991,BY_y_cv14.20_cy24.90,39.217830925649096
42992,BY_y_cv14.20_cy25.00,38.74657247275974
42993,BY_y_cv14.20_cy25.10,38.298712748286924
42994,BY_y_cv14.20_cy25.20,37.87537003773524
42995,BY_y_cv14.20_cy25.30,37.453807224987216
42996,BY_y_cv14.20_cy25.40,37.0619507636311
42997,BY_y_cv14.20_cy25.50,36.68004358385279
42998,BY_y_cv14.20_cy25.60,36.331635840668426
42999,BY_y_cv14.20_cy25.70,35.97690339609836
43000,BY_y_cv14.20_cy25.80,35.649829076181234
43001,BY_y_cv14.20_cy25.90,35.343211825336226
43002,BY_y_cv14.20_cy26.00,35.0529498248754
43003,BY_y_cv14.20_cy26.10,34.75818085159646
43004,BY_y_cv14.20_cy26.20,34.49493986856506
43005,BY_y_cv14.20_cy26.30,34.239416497228376
43006,BY_y_cv14.20_cy26.40,33.99724172549486
43007,BY_y_cv14.20_cy26.50,33.751993322394625
43008,BY_y_cv14.20_cy26.60,33.53711890010491
43009,BY_y_cv14.20_cy26.70,33.317764545812494
43010,BY_y_cv14.20_cy26.80,33.12234349839402
43011,BY_y_cv14.20_cy26.90,32.92755421770799
43012,BY_y_cv14.20_cy27.00,32.753436728697494
43013,BY_y_cv14.20_cy27.10,32.579309126497
43014,BY_y_cv14.20_cy27.20,32.41336656137228
43015,BY_y_cv14.20_cy27.30,32.26491278126651
43016,BY_y_cv14.20_cy27.40,32.11557849278324
43017,BY_y_cv14.20_cy27.50,31.97794748346842
43018,BY_y_cv14.20_cy27.60,31.84728427237005
43019,BY_y_cv14.20_cy27.70,31.728068802039527
43020,BY_y_cv14.20_cy27.80,31.608051767998955
43021,BY_y_cv14.20_cy27.90,31.501722951091146
43022,BY_y_cv14.20_cy28.00,31.39546377806346
43023,BY_y_cv14.20_cy28.10,31.30379271917209
43024,BY_y_cv14.20_cy28.20,31.21396828766065
43025,BY_y_cv14.20_cy28.30,31.133395076779564
43026,BY_y_cv14.20_cy28.40,31.048408424912125
43027,BY_y_cv14.20_cy28.50,30.972943910433244
43028,BY_y_cv14.20_cy28.60,30.904522694122903
43029,BY_y_cv14.20_cy28.70,30.833497604806695
43030,BY_y_cv14.20_cy28.80,30.766959643550038
43031,BY_y_cv14.20_cy28.90,30.725026703845653
43032,BY_y_cv14.20_cy29.00,30.66247868635328
43033,BY_y_cv14.20_cy29.10,30.62060143982526
43034,BY_y_cv14.20_cy29.20,30.574306817603972
43035,BY_y_cv14.20_cy29.30,30.535581429975725
43036,BY_y_cv14.20_cy29.40,30.50496372997004
43037,BY_y_cv14.20_cy29.50,30.480206423156957
43038,BY_y_cv14.20_cy29.60,30.454458308394166
43039,BY_y_cv14.20_cy29.70,30.42984837770836
43040,BY_y_cv14.20_cy29.80,30.41960794516289
43041,BY_y_cv14.20_cy29.90,30.409748663608845
43042,BY_y_cv14.20_cy30.00,30.40304742092031
43043,BY_y_cv14.30_cy0.00,1015.2525279714702
43044,BY_y_cv14.30_cy0.10,1039.0631533939138
43045,BY_y_cv14.30_cy0.20,1062.936810402318
43046,BY_y_cv14.30_cy0.30,1086.962112437889
43047,BY_y_cv14.30_cy0.40,1111.044149703948
43048,BY_y_cv14.30_cy0.50,1135.2305952859622
43049,BY_y_cv14.30_cy0.60,1159.3644240934957
43050,BY_y_cv14.30_cy0.70,1183.5116009889232
43051,BY_y_cv14.30_cy0.80,1207.736746033098
43052,BY_y_cv14.30_cy0.90,1231.77929476812
43053,BY_y_cv14.30_cy1.00,1255.7764542900159
43054,BY_y_cv14.30_cy1.10,1279.8308461033216
43055,BY_y_cv14.30_cy1.20,1303.5385684337828
43056,BY_y_cv14.30_cy1.30,1327.110157519749
43057,BY_y_cv14.30_cy1.40,1350.4031516155342
43058,BY_y_cv14.30_cy1.50,1373.3447847308323
43059,BY_y_cv14.30_cy1.60,1396.1441630810612
43060,BY_y_cv14.30_cy1.70,1418.5517323420331
43061,BY_y_cv14.30_cy1.80,1440.6877939874923
43062,BY_y_cv14.30_cy1.90,1462.3161449520564
43063,BY_y_cv14.30_cy2.00,1483.6246268961954
43064,BY_y_cv14.30_cy2.10,1504.8859077311574
43065,BY_y_cv14.30_cy2.20,1525.2024394673015
43066,BY_y_cv14.30_cy2.30,1544.9620562073897
43067,BY_y_cv14.30_cy2.40,1564.1973503910103
43068,BY_y_cv14.30_cy2.50,1583.2062838098736
43069,BY_y_cv14.30_cy2.60,1601.3505880775783
43070,BY_y_cv14.30_cy2.70,1618.8656274032244
43071,BY_y_cv14.30_cy2.80,1635.6686393086507
43072,BY_y_cv14.30_cy2.90,1651.7252422021559
43073,BY_y_cv14.30_cy3.00,1667.0375327079255
43074,BY_y_cv14.30_cy3.10,1682.0971160539927
43075,BY_y_cv14.30_cy3.20,1696.211151271385
43076,BY_y_cv14.30_cy3.30,1709.277809677064
43077,BY_y_cv14.30_cy3.40,1721.7010792970805
43078,BY_y_cv14.30_cy3.50,1733.059222978966
43079,BY_y_cv14.30_cy3.60,1744.7991788878367
43080,BY_y_cv14.30_cy3.70,1754.5940357802342
43081,BY_y_cv14.30_cy3.80,1763.459039354558
43082,BY_y_cv14.30_cy3.90,1771.5291415490665
43083,BY_y_cv14.30_cy4.00,1780.061675352545
43084,BY_y_cv14.30_cy4.10,1786.269627012716
43085,BY_y_cv14.30_cy4.20,1791.6123757645744
43086,BY_y_cv14.30_cy4.30,1795.9624763898719
43087,BY_y_cv14.30_cy4.40,1799.4459517266669
43088,BY_y_cv14.30_cy4.50,1801.940227859963
43089,BY_y_cv14.30_cy4.60,1803.6684718778492
43090,BY_y_cv14.30_cy4.70,1804.4836427078938
43091,BY_y_cv14.30_cy4.80,1804.0263580583303
43092,BY_y_cv14.30_cy4.90,1803.1233950177332
43093,BY_y_cv14.30_cy5.00,1800.9433655171747
43094,BY_y_cv14.30_cy5.10,1797.809858581817
43095,BY_y_cv14.30_cy5.20,1794.1709955860476
43096,BY_y_cv14.30_cy5.30,1789.2927001856453
43097,BY_y_cv14.30_cy5.40,1783.6085623636839
43098,BY_y_cv14.30_cy5.50,1777.361801410225
43099,BY_y_cv14.30_cy5.60,1769.999253407383
43100,BY_y_cv14.30_cy5.70,1761.6446521112427
43101,BY_y_cv14.30_cy5.80,1752.7511208747335
43102,BY_y_cv14.30_cy5.90,1742.9785145750893
43103,BY_y_cv14.30_cy6.00,1732.3018582617294
43104,BY_y_cv14.30_cy6.10,1720.8644363524174
43105,BY_y_cv14.30_cy6.20,1708.7869329999087
43106,BY_y_cv14.30_cy6.30,1697.062359079372
43107,BY_y_cv14.30_cy6.40,1683.0832540945817
43108,BY_y_cv14.30_cy6.50,1668.8003179739153
43109,BY_y_cv14.30_cy6.60,1654.2537606700444
43110,BY_y_cv14.30_cy6.70,1639.5625793083514
43111,BY_y_cv14.30_cy6.80,1625.343539513286
43112,BY_y_cv14.30_cy6.90,1608.5887509760134
43113,BY_y_cv14.30_cy7.00,1591.480959914039
43114,BY_y_cv14.30_cy7.10,1574.1317896660812
43115,BY_y_cv14.30_cy7.20,1556.2203755639794
43116,BY_y_cv14.30_cy7.30,1537.7242174443188
43117,BY_y_cv14.30_cy7.40,1518.8950301553166
43118,BY_y_cv14.30_cy7.50,1499.6376421437103
43119,BY_y_cv14.30_cy7.60,1480.3457308699187
43120,BY_y_cv14.30_cy7.70,1460.509729592891
43121,BY_y_cv14.30_cy7.80,1440.3381990143996
43122,BY_y_cv14.30_cy7.90,1420.4798355388084
43123,BY_y_cv14.30_cy8.00,1399.5720097972844
43124,BY_y_cv14.30_cy8.10,1378.8165294497248
43125,BY_y_cv14.30_cy8.20,1357.850659854562
43126,BY_y_cv14.30_cy8.30,1336.3686862924055
43127,BY_y_cv14.30_cy8.40,1315.3127800875498
43128,BY_y_cv14.30_cy8.50,1294.081409110009
43129,BY_y_cv14.30_cy8.60,1272.639117667472
43130,BY_y_cv14.30_cy8.70,1250.9063054065552
43131,BY_y_cv14.30_cy8.80,1229.5148835047535
43132,BY_y_cv14.30_cy8.90,1207.9832133015736
43133,BY_y_cv14.30_cy9.00,1187.027450437028
43134,BY_y_cv14.30_cy9.10,1165.594601856001
43135,BY_y_cv14.30_cy9.20,1144.0140560665307
43136,BY_y_cv14.30_cy9.30,1122.8840884067586
43137,BY_y_cv14.30_cy9.40,1101.9655816990257
43138,BY_y_cv14.30_cy9.50,1080.8311518338833
43139,BY_y_cv14.30_cy9.60,1060.4404811395336
43140,BY_y_cv14.30_cy9.70,1039.8672654444035
43141,BY_y_cv14.30_cy9.80,1019.5825636575953
43142,BY_y_cv14.30_cy9.90,999.2843529796387
43143,BY_y_cv14.30_cy10.00,979.2514035001419
43144,BY_y_cv14.30_cy10.10,959.5069592833529
43145,BY_y_cv14.30_cy10.20,939.8148517730959
43146,BY_y_cv14.30_cy10.30,920.2758768389361
43147,BY_y_cv14.30_cy10.40,901.2902832277641
43148,BY_y_cv14.30_cy10.50,882.4394200548651
43149,BY_y_cv14.30_cy10.60,864.3692360458194
43150,BY_y_cv14.30_cy10.70,846.0605124898765
43151,BY_y_cv14.30_cy10.80,828.1091845487781
43152,BY_y_cv14.30_cy10.90,810.2864438405801
43153,BY_y_cv14.30_cy11.00,792.9153583245105
43154,BY_y_cv14.30_cy11.10,775.8187459071681
43155,BY_y_cv14.30_cy11.20,759.1167117417123
43156,BY_y_cv14.30_cy11.30,742.6334722250998
43157,BY_y_cv14.30_cy11.40,726.1931071481578
43158,BY_y_cv14.30_cy11.50,710.4411751192575
43159,BY_y_cv14.30_cy11.60,694.841959959849
43160,BY_y_cv14.30_cy11.70,679.5394890608892
43161,BY_y_cv14.30_cy11.80,664.4243193375256
43162,BY_y_cv14.30_cy11.90,649.8613717433598
43163,BY_y_cv14.30_cy12.00,635.3618815395024
43164,BY_y_cv14.30_cy12.10,621.3878376926978
43165,BY_y_cv14.30_cy12.20,607.5170804317453
43166,BY_y_cv14.30_cy12.30,594.0579488625579
43167,BY_y_cv14.30_cy12.40,580.7677702486402
43168,BY_y_cv14.30_cy12.50,567.9591514117781
43169,BY_y_cv14.30_cy12.60,555.2739701714836
43170,BY_y_cv14.30_cy12.70,543.1219180938795
43171,BY_y_cv14.30_cy12.80,531.111752303046
43172,BY_y_cv14.30_cy12.90,519.2370478021267
43173,BY_y_cv14.30_cy13.00,507.8070137168675
43174,BY_y_cv14.30_cy13.10,496.4960762457159
43175,BY_y_cv14.30_cy13.20,485.50475584369815
43176,BY_y_cv14.30_cy13.30,474.7334072631647
43177,BY_y_cv14.30_cy13.40,464.2622175730113
43178,BY_y_cv14.30_cy13.50,453.9067925211462
43179,BY_y_cv14.30_cy13.60,443.95711652007014
43180,BY_y_cv14.30_cy13.70,434.21879926049826
43181,BY_y_cv14.30_cy13.80,424.6516407547412
43182,BY_y_cv14.30_cy13.90,415.4392544521559
43183,BY_y_cv14.30_cy14.00,406.1846809608182
43184,BY_y_cv14.30_cy14.10,397.3651729653768
43185,BY_y_cv14.30_cy14.20,388.7406822970084
43186,BY_y_cv14.30_cy14.30,380.26964608528766
43187,BY_y_cv14.30_cy14.40,371.8737569184915
43188,BY_y_cv14.30_cy14.50,363.8204089855036
43189,BY_y_cv14.30_cy14.60,355.96494740023314
43190,BY_y_cv14.30_cy14.70,348.18983321165615
43191,BY_y_cv14.30_cy14.80,340.6733077168035
43192,BY_y_cv14.30_cy14.90,333.2110831618992
